,title,review
143," Fantasies of a Wannabe Hit-man
","Based on the rest home recollections of a geriatric former gangster, 'The Irishman' adds another long-winded chapter to Scorcese's collection of mob potboilers. As far as authenticity is concerned, Frank Sheeran was renowned for being a liar and drunk - and neither his former associates nor FBI investigators believed his boasts of being a mob hit-man. Instead they remember him as a minor thug who would never have been entrusted with serious matters like the claimed killing of his pal Jimmy Hoffa. In the film's far-fetched version of this notorious crime, Hoffa's son observed Sheeran as the last person in his father's company, but somehow this goon never appeared on the FBI's radar as a suspect.An elderly De Niro is unconvincingly rendered into youthful middle age by CGI, as Scorcese trudges through Sheeran's catalogue of imaginary murders with the energy of an accountant filling out a tax return. The actor pastes a stone-faced 'tough guy' expression on his face as his crime boss (Joe Pesci) instructs him to eliminate rats and rivals in obscure code phrases such as ""painting houses"". This jargon was also invented by Sheeran in order to make him look like an insider, although the Gotti tapes revealed genuine mobsters use simpler terminology like: ""Whack the bum"".The film's final act depicts Sheeran in an elder care facility, revealing the retired hoodlum as an empty husk, devoid of empathy or insight. 'The Irishman' is just as formulaic as the superhero schlock Scorcese has recently criticized, but the Oscar babble is already deafening. The only question raised by this tired movie is why a veteran film-maker remains fascinated by the violence, cowardice and greed of these dismal lowlifes."
144," I Heard You Paint Houses (2019)
","The Irishman, the highly anticipated film from Martin Scorsese which reunites actors Joe Pesci, Robert DeNiro and Al Pacino for the first time in decades, in this adaptation of the book I Heard You Paint Houses which recounts the final days of Jimmy Hoffas life and the connection Frank ""The Irishman"" Sheeran had to Hoffas disappearance.There are at least two moments in the film where Robert Deniro's charcter Frank ""The Irishman"" Sheeran mentions how young people of today dont know much about Jimmy Hoffa other than the fact that he dissapeared. And I am definitely in that category and that is how I will be approaching this review.The name Jimmy Hoffa was etched into popular culture as being a notable figure who went missing. I have not done any research on the topic, nor watched or remember previous films on the subject of Jimmy Hoffa, so this story was able to shed some light on Hoffa, who was the head of the Teamsters, and how he was basically the most important figure of the American worker next to the President.The story is told through 3 different timelines. The film begins with an elderly Sheeran telling the audience his story, which then shifts to the present with DeNiro and Pesci on a road trip to Detroit. During their roadtrip, Sheeran recollects the first time he met Bufalino and then shifts to the past to when he began his life of crime.Like other gangster films of the past there are many players and characters to come and go as the film progresses. These films are telling stories that span decades, so even if the viewer is confused or not really know what is going on, you can view it and compare it to gangster films of the past.And in that regard. I feel The Irishman just cant compare to other films that were told better. Goodfellas, Casino, The Godfather Alot of the times while watching this I felt I had already seen it before. Which is how some people feel about Casino being another version of Goodfellas.And I guess I was expecting something as epic as those films, but nothing ever comes close.My opinion may be unpopular, but wait for Netflix. And hearing the hefty pricetag on this film, I just couldn't see it on the screen. It really didnt feel cinematic at all. When I went home I had to do a double feature of Goodfellas and Casino just to remind myself that Gangster movies can be a plethora of things: exciting funny and sad. The Irishman is mostly a slog and in time wont be remembered like other classics."
145," This was just forgettable
","This was just a sad chance on an inflated budget. I've seen better with less. The actors were decent, the story lacking. Netflix should be ashamed of this expression for a possibility of more without a screen..."
146," No way is this a good movie.
","My wife just went to bed and said it was three and a half hours of boredom. I can watch movies like the Godfather and Goodfellas over and over. I would never watch this again.The actors are too old for the roles given. The whole movie movie is trying to capture magic that you cant buy from throwing money at it.
Really disappointing."
147," Unwatchable bad choice of actors
","Im sure the storyline and movie would be great if i could get over how old Robert De Niro and Joe Pesci look as "" young"" men. When de Niro is in action being ""dangerous"" he looks like he is just on a stroll from the Old persons home. kicking the crap out of the Store man?? more like trying to not fall over and keep his balance... terrible. referring to each other as kid what a joke.The lack of destinction of age makes it hard to keep track of when in the timeline they are supposed to be and i just dont understand how old they are supposed to be? fathering a new child at the age of 55? or is he supposed to be 30?Dont understand why they didn't use young actors for the younger versions of themselves. or at least CGI the hell out of them. would have had alot of potential if they had!"
148," No,this didn't work.Supercast in 1998 for this genre Let these actors CLOCK OUT.
","Was this the version of the EXPENDABLES FOR OLD MOB ACTORS ? I read such great reviews about this movie.But when I started to watch the first 25 minutes I new this was just a bunch of old rich Talented actors trying to break a hip bone for the fans because they don't need the fame or money. ANY one of these guys could carry this film 22 years ago But today all I smelled was bengay being slathered all over the screen.It hurts me to say this about such a group that has given the film Industry and fans so,so,much.At Least when stallone and arnold do this kind of film its tongue and cheek and not a serious misadventure LOVE THE CAST BUT they are not believable gangsters in 2019. not as leads but as older wiser ElCapo's or Dons."
149," Boring as hell
","Looking at all the big names, expectations where high. Long story short (like they should have done with this movie), it was boring as hell. I could have better spend my time on plucking hairs from my legs than on this movie. Would have been more exciting! Whoever rates this a 10 must be either paid to do so, or must have been desperately searching for a way to fall asleep..."
150," Too many anachronisms--cars, songs, all wrong
","For such a meticulous filmmaker Scorsese did not pay enough attention to these details. (Like the ridiculous scene where Joe Pesci pulls out spark plugs with his hands --no wrench--and says' they're ok. And the timing chain--utterly and truly ridiculous to think you could tighten a nut and it would continue running.) But I digress. The idea that a brand new Hudson (a car that had its heyday in the 1940s; out of business by 1954) would be running the streets all shiny and new in the late 50's --given that most of the other cars in the film are the ""forward look"" cars introduced by Chrysler in 1957 is silly.I truly despise the romance of the Mafia. But Scorsese has the deepest love for them and this is his attempt at monumentalizing them."
151," Torturously long
","Why do you get someone with a thick Italian accent to play an Irishman?So this movie is literally a whose who of Italian actors, with one off the all-time great Hollywood directors and producers, however it still manages to be underwhelming. Watching it felt like death by a thousand cuts and is a disgrace to The Godfather and Goodfellas."
152," Boring and long
",Had hard time watching this film. Was expecting something interesting. 3+ hours about nothing. Either there are paid reviews out there or people don't know what they are talking about. Mediocre movie at best.
153," .........only because there isn't an option for NO stars.""
","Total garbage, start to finish.
Another ""EYE killed Jimmy Hoffa"" story. There are at least four books out there, one is the ""The Iceman"" (THIS book was called ""I Hear You Paint Houses"") and a few others, where they ALL claimed to have killed Hoffa, and disposed of his body in either Detroit, suburban Detroit, New Jersey, you-name-it.Movie is longer than Gone With the Wind (Or did it just seem that way?), we learn nothing new about Hoffa; Pacino was horribly miscast and unbelievable as Hoffa himself,, DeNiro is as rotten in this movie as he is in real life, rest of movie is a bunch of cast offs and has-beens (Though I liked Joe Pesci- even though he was trying to portray a man about half his real life age.)Right up there with laughable JFK conspiracy movie as fiction masquerading as fact.Save your money and/or your time.One more thing; will.....this.....movie.....ever.....end? Zzzzzzzzzzz...."
154," The GeriatricIrishman
","What is everybody on about ? The CGI geriatrics acting tough is just cringy, the dialogue puts you to sleep, it's a pointless movie that should have never been made in the first place. Three and a half hours of boring nothingness. Waste of money."
155," DO NOT waste your time on this movie!
","How do I begin? This movie stinks. It was boring. The repetitious dialogue and the length of the scenes were snoozers in my book. Not the best for Martin, Al, Joe and Robert. By the end of the movie I wanted to shoot all the characters myself. Very disappointed."
156," Seen it all before
","This dragged on for seven centuries and covers material Scorsese has done so much better so many times before. Also, very reminiscent of DeVito's Hoffa movie with Jack Nicholson who was much better than anything in this new film and The Irishman is so dull it makes Hoffa look like a classic. The digital de-ageing was just weird and the actors here were on autopilot"
157," Snoozefest
",If you have insomnia this is the perfect movie for you. You will be asleep within 30 minutes.
158," Boring Idiotic Illogical
","What a wast of time...
A story that was told 100 times before.
The wife of that Frank guy disapears from one second to the other and the kids accept the new mom without hassitation, stupid.
A known person shoots people in full restaurants but nobody recognises him.
Hours of boring pointless conversation
Many useless characters, looks like a lot of actors needed money"
159," Not the classic it should be
","So let's be clear, this film has an amazing cast, some brilliant acting and amazing scenes and it should've been a fantastic two and a half hour film.However, there's an hour of unnecessary padding that makes it drag and the last half is a bit boring. Characters seem to be introduced for the sake of it without any real relevance to the main storyline which gives it a disjointed feel.This doesn't compare to Goodfellas or the Godfather films and I can think of a dozen ""gangster films"" I'd watch again over The Irishman."
160," Boring, Slow & 3hrs 30mins is Too Long
","Poor Writing,
Poor De-Aging CGI,
Stephen Graham's (british) American accent is poor in this (good accent in Boardwalk Empire)De-Niro Has No Irish Accent & is supposed to be a Young Man & looks 40-50,There has Been Rumours JFK Had ties to the Mob However its more likely he was Killed for his leaks of Alien UFO Information.Also They Use Real Life JFK Footage, Yet have an actor & don't re create the iconic footage with that actor."
161," Not his best...actually pretty lame.
","Not very good...Pacino as Hoffa is a joke...isn't Jack Nicholson still alive...he would have been great in that part.
Slow plodding movie with trademark Scorsese baptism scenes...more of a documentary."
162," Scorsese masterpiece
","But too long for the Instagram Generation, because it's longer than 140 characters.What has happened to attention spans?"
163," Stay clear
","The worst Scorsese movie of all times. Believe all the negative reviews, there is nothing more I could add."
164," A MASTERPIECE
","Everything about this film is impeccable, whether it be the acting or visual effects. I recommend this for any mob film fan, personally my favourite mob film I have seen so far."
165," Soo long and boring. Slow
","Waste of life watching this. It's a joke. It has to be. How can anyone like this movie? Robert DeNiro's ""young self"" looked old and creepy too. I'm sure it's hard to carry yourself like a young person at an old age but still. Slow storyline"
166," Most boring movie ever seen
","Seriously? This is not even worth rating it and if i could give a minus, i certainly would do."
167," Terrible, just awful.
","Not sure what they were trying to achieve with this turkey, but I've never seen such a terrible script, wooden acting and CGI give such incredibly comic results.
A bit of The Emperors New Clothes at play here."
168," Joe Pesci is back with a bang.
",Joe Pesci delivers a powerhouse performance as Russel in a movie crowded with great performers and performances. Not a dull moment in this classic Scorsese film where we see all the usual suspects one finds in his movies. Robert Deniro delivers yet another flawless performance . Jesse plemons does not fail us either. The turning back time software used on the faces of the actors is good but you can't software back the body of a 70 year old and it shows. It's a minor flaw but the actors more than make up with their acting.
169," Great Film
","""The Irishman"" is really a great film. When the viewer watches a movie with 3h 29min running time and does not stop or take a nap it is an indication that the film is attractive and holds the attention. The screenplay is excellent, disclosing in flashbacks the life of the gangster Frank Sheeran performed by Robert De Niro. Martin Scorsese is certainly one of the best directors of Mafia films. The cast with the veteran Robert De Niro, Al Pacino, Joe Pesci and Harvey Keitel is the indication of maybe the best in the genre in the contemporary world. The effects in the make-up are amazing and it is hard to know who they are in the present days. In the end, ""The Irishman"" is certainly one of the best (if not the best) production by Netflix. My vote is eight.Title (Brazil): ""O Irlandês"" (""The Irishman"")"
170," Don't watch!
","Absolutely crap... Awful scene where a ""young"" DeNiro"" nerds to beat up a store owner but kicks and misses him a few times should have sent off warnings... This is a good story... Really badly told!... Almost 4hrs of my life wasted!"
171," This is just really baaaad!
","I can't believe how long and bad this movie is. The CGI is really miserable, and I'm just really tired of the same old story line. Give it up guys, the nursing home is calling!"
172," Horrifically Enthralling
","This movie was a different animal then Scorsese's other gangster films. Something about it was disturbing that after viewing I still can't quite put my finger on. It's hard and not really fair to compare Irishman right away to Goodfellas and Casino, which I've seen a hundred times each. I will say that after subsequent viewings, that even if I don't like it better then those two films, the Irishman is better then The Departed, Mean Streets, and Gangs of New York imo.During the Wolf of Wall Street (which I don't count as a real gangster film as great as it was), I kept checking my watch because I was having such a good time I didn't want it to end. The Irishman took on a different form of enjoyment where I never once looked at the time because I was so absorbed with what I was watching. The first hour reminded me of Goodfellas, the second hour kind of reminded me of Gangs of New York because of Scorsese giving us another history lesson about America's underbelly, and the last part of the film reminded me a bit of Casino with an undertone that felt to me like a horror movie. Even though we know what's coming to Hoffa, it doesn't make it any less disturbing to watch when we see it.I never watched any of Scorsese's religious movies like Silence so I can't give an opinion about comparing the ending of the Irishman to the tone of those films. I'll just say I felt like I was attending a bittersweet funeral at the end.Enough has already been said about how great the actors were so I'll just end my review by stating that Stephan Graham was another standout besides the other three main stars. He more then held his own and brought an eclectic, elictrifying mix of comedy and toughness to the story. An excellent villain in a movie full of bad guys.I hope others enjoy the movie as much as I had. It was great for nostagilia to see these powerful movers and shakers, from my grandfather's WWII era, brought to life."
173," A massive failure.
","I've seen Scorsese's classic: The Departed, Goodfellas, Casino, Wolf of Wall Street, Ragin Bull, Taxi Driver, etc. This movie 'The Irishman' isn't in the same league as the his other movies, it's not even the same sport.Some may think a rating of one star is harsh but given the director, the actors, the massive budget, this is hugely underwhelming. A massive failure to deliver on the hype.The movie started off as a story about a hitman played by Robert De Niro. I think the main character was suppose to be a very interesting person but for me he wasn't. Al Pacino's character (Jimmy Hoffa) comes in to the movie about an hour in and I was more interested in his story than anything else. After Hoffa's inevitable disappearance there's another hour of old men shuffling about in prison, picking out caskets, where they are going to get buried, etc. It turned in to a snoozefest.The CGI was hyped up about how these guys were made to look younger and older. It was suppose to be amazing - It's not. It's jarring as hell. There's this strange blue eye effect going on that I couldn't quite understand. Despite changes to their faces they still move around like geriatrics. There's one scene De Niro is beating someone up and it's hilarious because he can barely stamp on the guys hand properly. Keep in mind De Niro is in his mid 70s and it shows in the body language. They should've used younger actors.When the end credit came up I was like 'what the fudge?! That's it?!' This was just a truly forgettable experience. I will never watch this movie again."
174," Overrated!
","I still cannot finish this movie! Incredibly slow and drawn out!
Another overrated movie out of Hollywood.
So disappointed."
175," Scorsese Returns!
",I had the priv of watching this at a screening via BFI. I loved every moment of it. I'm not going to give any spoliers. It's good- what more do you to need know?!
176," 3h29mins you will never get back
",It's as bad and boring as its long. Dude cant remember anything after 1990 and thats why he made this movie. Worst 3h29mins i ever spent on Netflix.
177," Gooffellas revisited
","This film is totally ludicrous , its another gangster movie using the same actors as goodfellas. Only problem is, there all old men now ludicrously trying to play young tough thugs. The movement by deniro is unbelievably funny, pity they didn't make it a comedy spoof film, it may have worked then."
178," Geriatric wanna-be mobster movie
","It's hard to make a convincing ""Mob Movie"" with geriatric actors. Watching De Niro trying to beat the crap out of a guy was one of the funniest things I've ever seen. Good plot, just felt like this movie was trying to be ""Goodfellas"". Plus De Niro is a liberal whack job and I can't take him seriously anymore......"
179," A Movie to Appreciate for Unappreciated Reasons
","In the past ten years, I have had to sit through some of the most average films that were garnering Oscar-attention to try to see what the fuss was all about. I would sit there with an open-mind trying to see, or extract, what exactly was so good about these ""hyped"" movies.Take just the last year or two for instance. As I peered hard into stuff like Roma, A Star is Born, or 3 Billboards, and similar stuff, it was like searching for a grain of sand in a field of tall grass to find what was so ""classic"" or special about them, compared to my four decades of watching and rewatching true greats and classics. By the time I got done, the best I could do was shrug and say, ""I guess"" (guess it was decent). But the truth was that none of these movies satisfied. The best you could say was that one or two scenes were good or that it was ""artistic"", but that doesn't mean much when there is no plot and it's just visual scenery.So the thing with the Irishman is it is understandable this movie will not be for people who don't like to sit through long movies at about 3 and a half hours long. So it will get it's fair share of casual movie-goer criticisms. However, when you really read these reviews, one thing almost all of them have in common is that they are very superficial. Nobody is arguing the merits of the actual true story, how good the acting was, or how good the director was. They are just stressing CGI effects of deaging, the actors are too old (I don't understand this one since Hoffa has been normally shown historically in photos to be at least in his 50s in most news coverage when telling his story, and that is fairly old), or that the movie is too long. Some are just dullards with short attention spans who even admit they only watched the first half hour or so and are trying to critique an epic story that unfolds, which is just dumb. So the criticisms are actually shallow and perfunctory.Now, here is the experience that I got. I went into it unbiased and with relatively low expectations. First off, the lengthy run time scared me a little, and I thought I may be in for a snoozer. But let me tell you right off the bat that within the first half hour I knew I was watching a vintage Scorcese movie due to the style, the editing, the music, and the top notch acting performances. That, first and foremost, got my attention, and then before I knew it an hour and twenty minutes had gone by and I had held in my need to use the bathroom, it was that compelling and riveting; I didn't want to miss one line or one scene because every single scene (and there were many with so many cuts and edits) was imperative to the story.Unlike in most of the years of the past decade, I truly felt like I was watching a true movie that I didn't need to squint at to try to extrapolate some level of quality that wasn't actually there to try to justify the warranting of critical acclaim and Oscar-buzz talk. It was unforced and naturally immersive, and this is something to really appreciate these days imo.To be naturally taken in by a good story with great acting, with surprise elements (such as the repeated inclusion of historical events like the JFK victory, the Bay of Pigs and Castro, how the mafia had casino investments in Cuba, Kennedy's assassination, Bobby Kennedy as Attorney General going after the mob despite the fact that the mob was one of the reasons why Kennedy won in the first place, and subsequently even the Nixon years) was a true pleasure each and every scene. While the glass-half-empty people can criticize the deaging CGI, nobody can argue for one minute that all 3 lead actors were at least good, and this is not to mention all of the solid supporting characters (I mean to have Harvey Keitel as like a secondary character in a movie like this is a luxury with his menacing glare and wise-guy presence).Best of all, this is all based on a true story so all of these people really existed, and I would be lying if I told you I didn't laugh several times throughout the film, including at the screen stoppage and captions that revealed when and how many of the side characters eventually died (which was usually something like ""1981, 8 shots to the head"" or ""1980 six gunshots to the back of the head""), or the conversation in the car that extends and Pacino asks Sally Bags what he knows about fish (""Have you ever even caught a fish?""). Being real people and based on true historical events is an incredibly understated asset of this film. Even the road movie aspect of it, how it is in the present day and they are driving through Pennsylvania and stopping for smoke breaks for Pesci's wife on their way to Ohio I found to be pleasingly realistic.For most of the movie, especially Pesci, it doesn't feel like the actors are acting at all. Sometimes DeNiro had some forced scenes, and Pacino always goes over the top at times, but overall the acting was just excellent.Even though I fell asleep at 5am about halfway through the movie on the first night it was released, which was already way past my usual sleep time, I still couldn't wait to finish it the next day. But I'll be honest, I thought it was going to get boring since it had slowed down in the middle a little bit. But later in the day I returned to pick up where I had left off and I was in for a big surprise as to the rest of it.Reminding me slightly of the Aviator, the ending of the movie goes into DeNiro's/Sheeran's later life and old age, as well as Pesci's. These scenes were all gold and well done, surprisingly, I truly appreciated the maturity and realism with which Scorcese constructed this portion of the movie and its scenes and themes. I don't understand some critics who saw this part as Scorcese himself as atoning for his violent movies at all, although that's a fine interpretation if that works and perhaps it has some truth to it. Instead, what I saw was the humanity of this gangster (gangsters including Pesci) being shown to the audience as he struggles with ailments and immobility. I'm not going to lie, but personally, I was immersed and saddened by this final half an hour.Sure this guy was a killing SOB, but in old age, I really felt bad for him. I'm not sure what exactly that means. It's not that there haven't been other movies or shows that didn't make you feel bad for the villain. But one thing it did mean is that Scorcese made this movie more soulful and emotional than it really needed to be, he ended it with that, and that will probably make it ultimately memorable in a unique way. Anyone who shut the movie off in the first 30 minutes or halfway through doesn't deserve to catch the final 30 minutes because they don't have the depth to access and appreciate such raw material and emotional truths about life anyway.I was just appreciative that I finally got to see a real movie about real people, who weren't overly glamourized as say in The Wolf of Wall Street, or as boringly evolved as in the Aviator. I got to see a truly good movie that easily deserves its Award-buzz without feeling like I was trying to find a piece of sand in a tall field of grass, and for that, I'm appreciative."
180," an ACTING Masterclass
","One can only be amazed at how great Al Pacino, Robert De Niro and Joe Pesci are....there aren't enough words to describe how great these 3 people are., my only comment is Harvey Keitel who plays Angelo should have had more screen time but overall, well done NETFLIX for bringing these for the whole world to see.a much recommended film for sure!"
181," Great Movie If Made in 1990
","The Irishman is old stuff, told in the same old way, with the same old actors.
I expected something else. Not this.
It is slow. Now slow burns are a thing. But it should break new ground. Remember Eastern Promise. This didn't.
It's so long. Wonder how peeps will sit through it in cinema halls with no pee break.
Frankly, the movie reads like a page from Wikipedia. Straight-laced with no sense of humor. And if you may, it looks like The Sopranos but without the understated humor, raw power and great acting.
And what was Anna Paquin doing in the movie. She could have continued her invisible existence elsewhere.
Finally, if you give this movie a miss, no probs."
182," It's so boring
","All these raving reviews are bs, a group of big celebrities in a mafia movie with a really boring story telling, boring acting, bad makeup, no fancy wording here just to say this is a bs Scorsese movie, he trashes Marvel's movies while his is a total let down no entertainment no art."
183," Meh
",I've seen a lot worse but it was just to long with to little happening for long periods atleast over an hour to long. De Niro is still great but that doesn't carry the film for 3 and a half hours. Wanted it to be great but just couldn't get into it.
184," DISAPPOINTING OLD ACTORS
","The Irishman had much to offer but it was let down by the choice of actors. Their age was a problem, despite ""a custom three-camera rig and extensive digital de-aging visual effects (that) were used to make De Niro, Pacino, and Pesci appear younger in many of the film's flashbacks"". De Niro's age was particularly on display; he looked like a jittery old man not the young man who's daughter he was standing up for.This was less of an issue for Pacino and Pesci because their roles were different.Quite apart from age, I find it difficult now to watch a De Niro on film without seeing his foul-mouthed, disgusting anti-Trump rants. De Niro was once a great actor, but is it time to put him out to pasture?"
185," JESUS CHRIST! So sick of gangster movies
","Just another script written for DeNiro, Joe Pesci, and Al Pacino to go round the cemetery once again before they all die."
186," Absolute Disaster!
","No originality, no subtlety... No eloquence in the storytelling or in any of the lines.Not to mention the actors, as legendary as they may be, are totally worn out and definitely aren't fit for this kind of film anymore...In my opinion, the only thing that makes people think this film is successful is the nostalgia it evokes from the classics like Goodfellas or Godfather. Otherwise, it's empty, dull; a complete cinematic failure.3.5 hours of stealing people's attention and time, though that's what cinema is all about today right? In the world of Netflix? In the end, it's still fun to watch De Niro trying to act as if he is 40 years younger than he really is.Netflix sees that Al Pacino, De Niro and Joe Pesci together will surely attract many viewers and goes ""Hey, let's make a movie everyone's gonna watch! Who cares if it is totally banal and offers nothing to this genre... All it needs is a classic style, best actors from the last century and a simple story line any idiot can follow! Today's viewers aren't that discerning anyway, because we've been feeding them crappy productions with zero originality or creativity for quite some time now...""This shouldn't have been the way this genre went extinct, but there we are... Commercially speaking, good one tho, this probably will be the one we will all remember. Thank you Netflix..."
187," Im sad I watched it
","Should have used other actors to start with and it just drags on and on. It doesn't flow very well at all, like, they had some ideas for scenes, and the order they should go in.... but no real build up / tension / link between.And just randomly putting text up to tell us the person we only see in that one scene, for ten seconds, dies......????It's not his best film by far. Just watch Casino or Goodfellas again and pretend this never happened"
188," I'm stunned Martin Scorsese produced this mess...
","The film is filled with sloppy continuity errors, terrible special effects and haphazard audio dubbing. Joe Pesci's accent changes mid scene. I loved both him and Robert De Niro in Casino and Goodfellas, this is a far cry from those great films. Actors in the green screen car scenes are sawing on the wheel while driving in a straight line.
I don't know who came up with the ""timing chain cap"" line but they should be swiftly fired. There's no such thing as a timing chain cap on any engine whatsoever.
Jesse Plemons has the acting range of a wet paper towel, but a lot of the acting could be described as unexceptional so I guess it's on theme. I agree with the other reviews that it's slow and drawn out. 3/4 through the movie I thought this seemed like a Netflix cash grab with big name actors."
189," irishman
","Scorcese proved again that he is king of mobster type of films and irishman is another gem in his collection,i woudnt say that irishman is better then goodfellas or even departed but it very good quality fulled film with great performances and overall good story of life of frank sheeran,still i have some little nitpicks i felt that ray romano isnt for this type of films and paquin was little underused and that is it,if you love mobster films of you are fan of sheeran life do yourself favour and enjoyed it"
190," A below average Scorsese mafia remake of ""Forest Gump"".
","What a waste of talent and money! 3 and a half hours of Scorsese revisiting his old Mafia schtick. At least Joe Pesci got paid for this mediocre lump of footage. What a waste of Netflix budget . Nothing new, it ends up being a: ""A few old guys tell a story nobody cares to hear about , without any creativity, but with a big lump of the budget spent on the ""rejuvenation CGI"" . A total waste . Netflix, ""El Camino"" cost one 8th of the sum , but provided more entertainment value. Consider this."
191," Overlong, over-rated and predictable
","I managed to watch this over three viewings...it's slow, long, boring at times.....predictable and it's stuff we seen before from director and actors. I wanted to like it ...but it just did not resonate with me. Another one to avoid...but be my guest....!"
192," Disgusting celebration of disgusting people
","Macho old guys killing each other, lying to each other, and betraying one another. Eventually they all die showing their braggadocio, violence, hatred and causing so much harm was completely pointless.Good acting though, especially Al Pacino."
193," This movie did not need to be 3h 29m long...
","Yes, this movie was executed masterfully, with some scenes popping vividly onto the screen with it's realistic violence. However, this was supposed to be an immersive cinematic experience, but I found myself continuously looking at the time stamp on the bottom of the screen. It's run time could easily be cut down by an hour and it would still be too long. Scorsese is a genius director, but this movie wasn't his smartest..."
194," Spectacular definitely deserves some awards
",Martin Scorsese still at it with another masterpiece! Great acting throughout and soundtrack both of which keep me captivated! Impressive how Robert De Niro is such an exquisite actor at his mid 70's. I like how similar to other Scorsese films The Irishman has a lot of profanity. I highly recommend this movie it has all the essentials you'd want including lots of brutal violence and beautiful cinematography.
195," I really want to love it.
","But I just can't, the acting and cinematography was, well great as you would expect with this line up of actors and this director (although none of their best performances, nor his best direction). But my biggest gripe is the way that they each played their younger self's, the animation was shoddy and just not particularly immersive as you couldn't always tell where your were untill you realised what was going on. I wasn't expecting to be on the edge of my seat but a little bit of tension wouldn't go a miss. I also didn't feel any emotional attachment to any of the characters, not as fult of their acting but more the flaws of the script. Although at the end I did like the nod to leaving the door open."
196," All Too Familiar
","Feels like something I've seen many times already. When will this group of actors stop playing the same characters and the director stop making the same film? A decent movie, nothing more and not worth more than one viewing."
197," One of the best movie of the year
","This year wasn't one of the best for the cinema, but this one where Scorsese make a come back is the most realistic movie of Scorsese. Goodfellas and Casino were fabulous but more glamour, I think that the 3.5 hour runtime is totally justified because the movie follow several years of Mafia. Including, the rise and the fall of Jimmy Hoffa. Absolutely worth to watch."
198," Utterly bewildering
","Apart from everything else (absurd length, boring dialogue, phoned in acting, trite patronizing soundtrack, etc etc) WHY oh WHY did they go with this reverse aging CGI thing?? If you are going to take a risk like that, shouldn't you make sure it actually WORKS? Because it doesn't, and it completely distracts and confuses the viewer. From that perspective, I will say that I got a ton of laughs seeing De Niro's bizarre 'young' alien eyes in scene after scene. Ridiculous wigs and dye jobs on all the actors too. Pacino comes across like that loud senile guy in the nursing home who's always shouting incoherently. It's hard to believe that every one of these guys used to be so magnificent onscreen. Martin, please. Stop.The one good thing about this movie is that it has really alerted me to the utter corruption of all these professional critics as well as the review websites. Even the stars of this film cannot truly believe that it is good."
199," The most boring movie ever
",I think that's my first rating on IMDb but this movie is so boring that I had to. There is no action and most dialogs are people repeating their words a couple of times. Me and my wife watched it over a couple of days just to see if it gets better. It didn't.
200," Like listening to an old man tell an interesting story
","Watching The Irishman is, appropriately, a lot like listening to an old man tell a story. It drags on a little too long and sometimes it loses focus about where it's heading, but it's interesting stuff. And after it's over, you're glad you listened to it. This movie feels like an epilogue for Martin Scorsese's work, featuring his favorite subject matter and actors. This film didn't blow me away, but it's still a well-made organized crime drama."
201," You can't get young again
","This was a good story and Robert DeNiro is one of the finest actors of all time.....But..for me, it was impossible to take the movie seriously in many parts when 70+ year old DeNiro was supposed to be a man in his 30s and 40s. Makeup artists routinely age young actors to look older but it just doesn't work the other way. Same goes for Pacino and others in the film. I'm sure I would have loved this moving if it was done in flashbacks with younger men playing the youthful parts in the movie. I just couldn't stop looking at the jet black shoe polished hair on DeNiro that was supposed to be enough to shave 35 years off his face and laugh. In my circle, people feel the same but clearly there's a much wider audience that easily overcame it based on the very high ratings."
202," Could not watch it till the end, too long, boring and overhyped
","The three lead characters are all near 80 and they are supposed to incorporate far younger guys. Nothing against old actors but this just felt not right. Why did not the director pick up a younger guy to play Frank when he started his career with the Mob? It worked in The Godfather....The scenes with Niro being a father to a young daughter and having a young wife while he looks like their grandfather in spite of the makeup and computer are cringeworthy. Are we supposed to buy the fact that this elderly character is an important muscle of the Mob ?
Al Pacino is a great actor and he is really trying, especially he is yelling round a lot as if he wants to show us how full of energy he is, but it just felt kind of wierd, him portraying a 50 something year old Hoffa for one simple reason: he is just a couple months shy of 80 and it shows, he even has a hunchback of some kind, which just cannot make him seem to be a 50 year old, the same problem with de Niro, who was not particularly good in this, just showing the same grimace over and over again until you tire of it,moreover, one has really study Wikipedia to know all these characters / mobsters, union leaders etc.../Pesci was actually the best of the three, a good, subdued acting. The movie has a very well done production / clothing and style of the era in the 50's and 60's wonderfully depicted, many scenes accompanied with music of that era, this is nice but still does not make me care...the screen time is horribly long, more than 3 hours, which is unbearable."
203," Over-hyped and over-rated
","I'm not sure what all the hype is about this movie, it felt about an hour too long on a story that's based on lots of false information and speculation. Wasting money and time on showing the actors as younger didn't work as their age still showed through especially in their movements - DeNiro kicking someone as a middle aged man looked very much like an old DeNiro kicking someone. I didn't feel any raw emotion throughout the entire 3+ hours even at the most important or meaningful parts of the movie. DeNiro was fine and his usual solid self but not sure what was so Oscar worthy about his performance. The movie itself to me at least became exactly what Franks daughter did the entire movie in being quiet without much emotion."
