,title,review
131," A unique masterpiece
","I'm used to watching complicated movies, being a Nolan fan. However, this one was really next level. Although I didn't understand everything, the complicated plot didn't bother me. I'm definitely going to re-watch the movie a couple of times. Apart from the plot, Nolan also managed to turn it into an impressive blockbuster with a spy-like theme. It is packed with action scenes, explosions, and beautiful stunt work. I've seen the movie in IMAX, which I recommend to everyone. Very impressive experience.I think this movie is certainly not for everyone. If you don't like complicated plots and want to sit back while watching an action movie, you might want to wait until the new Bond movie comes out in November..."
132," An Experimental Thriller Disguised As A Blockbuster
","I've seen a lot of hate for Tenet, but I honestly believe the movie will age very well, and a lot of the people who hate it now will come to realize just how ahead of its time it is. I will admit that it prioritizes concept over plot and character, and hard-to-hear dialogue has become a recurring problem for Nolan. But the movie is great, and I like it more the more I think about it. You don't need to be super smart to understand it, as some diehard Nolan fans claim, but I believe you do need to be fascinated enough by the philosophy of time to make it a pleasant experience. Without that, I think the movie will bore you and that boredom will probably lead you to miss some key points needed to fill in the puzzle. Filling in the puzzle doesn't mean you'll like it though, because this movie is an experimental thriller disguised as a blockbuster, which is not what people expected.Hey, maybe I'm wrong, but I expect the love for this movie will grow over the years."
133," From another world
","What can I say, recorded in a perfect way, and completely mind blowing.Even you fully focus you will need to watch it two or three times to get it."
134," Tenet
","A super fresh take on the spy theme, with immaculate ideas, outstanding visuals, great characters, and amazingly coordinated action sequences !"
135," Audio mixing is terrible
","Whoever mixed the audio for this movie is incompetent. First time in a long time I've had to constantly turn the sound up and down. The dialog is a level 5, the sound effects are a level 20."
136," Christopher Nolan has made another great movie (shocker!) (Non-spoiler review)
","So how best to describe this movie? Imagine Christopher Nolan directing James Bond but.....with time travel incorporated into the mix. Have seen plenty of reviews online claiming that this is a very complex film. One that is very hard to comprehend in its entirety in a single viewing. That couldn't be further from the truth and I don't know what has happened to our critics. This is one of Nolan's more simpler films. There is a ton of exposition dedicated to explaining the specifics of time inversion, the predestination theory of time travel etc. I won't go into the details as that would venture into spoiler territory but the movie basically spoon feeds the audience and to be honest, at times it was too on the nose for me. Critics will find movies like Endgame perfect which had multiple contradictions during the course of its own narrative. No wonder that Scorsese thinks we're killing cinema.Onto the action in this film. There was this misconception in the online film sphere that Nolan is 'bad' with action scenes. Folks who believed that will have to eat up their words as this film has some of the best action scenes that i've seen in some time. The visuals and the stunts are breathtaking and to think that Nolan achieved with no CG. I know Nolan doesn't like to give away BTS footage but I hope he makes an exception for this film. I'm dying to see how they achieved this in camera with no green screens. As with most Nolan movies, the score is once again a strong aspect which enhances the viewing experience. For the longest time, I thought Hans Zimmer was the composer and you'd be forgiven if you're still under that impression but apparently, Zimmer was busy with another film and Ludwig Goransson replaced him and he has done an excellent job.To close it off, I'd like to discuss some of the negatives. This movie has paper thin characters like they're almost non existent. I know bloggers are using this to fuel this narrative that this is Nolan's achilles' heel and that he's 'bad' with character work. These people are really bad with memory. This is the same director who reinvented Batman for a generation by making you care about Bruce and Batman simultaneously. Something that was unprecedented at the time. His character work has always been one of his core strengths. I cared about Dom Cobb in Inception and I cared about the Cooper family in Interstellar. These are beautifully fleshed out characters. Dunkirk was always going to be a plot heavy film but I really wanted more with the characters in this particular film. Nothing wrong with the performances though. All of them were awesome. Loved the chemistry between John David Washington and Robert Pattinson.The weak character work is the only thing holding me back from giving this film a perfect score. With stronger character work, this would've been an all time classic."
137," Complicated, but understandable movie innovation
","Do you even imagine how hard is it to create something absolutely new in 2020? But Nolan nailed it, having produced pure innovative beauty!"
138," Tenet *WARNING* Spoilers
","If you have had the luxury of going to the theaters or you are planning on watching Tenet this review will give you an idea of what to expect. I will not try to give any spoilers that are not in the trailer. To begin, the plot of Tenet is fairly complex. The Protagonist is apart of the CIA, he ""dies"" on a mission and is sent on a mission to save the world. The future and the past coincide and it's his job to find out what is happening and put an end to it. IF you thought Inception was difficult to follow you are in for a doozy. In fact, I would go so far as to say that unless you are able to easily follow what happened in Inception, please don't watch this as your head may explode. They are by no means comparable in terms of plot; however, as someone who just watched Tenet for a second time, there are still several information gaps I don't fully understand. That being said if you have great focus and love to investigate, you love brain games and confusion, I would thoroughly recommend this as it will take you into a wild ride. IF however, you are the average viewer looking to spend a day/an evening ""unplugging"" or enjoying sane writing do yourself a favor and avoid this one. I intend to watch this movie likely two more times, but not until it comes out on DVD/Online. Subtitles are very important here as, with all of Christopher Nolan's films, the writing is essential to understanding what is happening in the film and there are two relatively important characters that I was only able to understand 50% of what was said, because of their thick accent and involved wording. Again, this was my second viewing. All told, I would give this film an 8/10. In spite of being extremely difficult to follow and probably intentional holes that I would like to have seen filled, it is still an incredible idea executed well, but not something for everyone to enjoy."
139," TIME LOST
","I win the prize for spotting the only exchange of dialogue that isn't exposition in two and a half hours of ""You have to do this thing""
""Why ?"" ""Because it will make this other thing happen"" (cue the things happening -in CGI). I won't spoil the surprise but it's in the scene where Michael Caine gives his take-the-money-and-run cameo. Although there is nothing but plot, you should find it easy to identify the stock characters and allocate appropriate personalities. Beautiful, skinny seven foot tall woman who has accidentally married the world's most evil arms dealer ; World's most evil arms dealer (Branagh as Sergei Meerket) ; Dependable mockney soldier who has mysteriously risen to senior officer, despite an accent that drifts from Bow Bells to Beau Bridges. The CIA hero is without personality so he is brilliantly cast. Don't be put off by the cliches as they pile up or the plot points left hanging in the air like the bus in INCEPTION because apparently none of this has happened...except in the future. So can I have those two and a half hours back, please ?"
140," It's a Christopher Nolan Film
","As I left the theatre I joked that Tenet is basically if Interstellar and Inception had a baby and Memento was hired as the nanny. That illustration will either excite you or overwhelm you.If you like Christopher Nolan I'm sure you will like this one. If you're looking for something ""brand new"" out of him you probably won't find it here. His films have a specific style and this one is on brand. It works for me but it might not for everyone.I will say, I appreciate his longing to continue to use practical effects as well as wanting to think outside the box in what is possible for on screen storytelling. You never feel like he has mailed in a project and it comes across as the viewer, and that alone is a win."
141," One of Nolan's best yet
","NO SPOILERS QUICK REVIEW: Originally I would have scored this film a 7 out of 10 after my first watch, but upon rewatch I've began to love this film, finding it very fluent and intriguing as a blockbuster story. I must also compliment on the film's technical areas the score, effects, sound, cinematography etc. as they are very unique and masterful all around.Also I'd like to praise all of the cast on giving their full effort for Nolan once again especially John David Washington in the lead role. Personally I believe this film will age like fine wine and it will be treasured for years to come."
142," Masterpiece
","I must say I'm a big fan of Nolan and big fan of ""smart scifi"". This is why I had high excpectations going in to finally watch Tenet. And boy did it deliver! I just came out of the movie theatre feeling like my brain was just put in a blender. I will have to watch this movie a few more times to understand better what I just witnessed, and I will gladly do that!The best way to describe this movie shortly would be probably to just say that Tenet absolutely does not underestimate the viewer or try to explain things too much. This movie just happens, whether you are ready or not! This was probably the hardest movie that I have ever watched due to both complexity of the plot and fast pace of action. And probably one of the most rewarding also!This truly is a long-awaited masterpiece from Nolan!"
143," Enjoyed it even though it's a bit hard to hear, and follow
","It was long yet I enjoyed every moment. But truth be known, I found the concepts a little hard to piece together. I suspect that is because at times it was very difficult to hear. The opening scene is loud and most people are wearing gas masks. And from there On, there are many times where it's hard to hear the dialogue over the other sounds. Maybe it was the cinema mix. Anyway, still enjoyed it immensely. Great stunts and locations, 9/10 acting, like the sci-fi concepts. More adventure than sci-go though, just FYI. Worth the time and money."
144," Excellent, even if I didn't fully get it.
","This is the first film in a while where I'm going to watch it a second time, partly because I enjoyed it first time round, but primarily because I wanted to understand it better.It's a very, very good film, I enjoy complex, Tenet takes complex to a whole new level. Great if you have the ability to concentrate, frustrating I would imagine for a casual viewer, I heard several people moaning they hadn't a clue what they'd just watched.I found it rather exciting, and very entertaining, I'm not sure if it was the cinema I was in, but the sound wasn't exactly perfect, the music seemed to overpower the dialogue.Robert Pattinson, my heart sank when I heard he was going to play Batman, however, after watching this, I'm now convinced he'll do a great job, he was terrific in this.Don't be surprised if you want a second viewing for clarity, well worth it, excellent movie. 8/10."
145," This belongs under fantasy, not Sci-fi
","For me a science fiction movie has a science component in it. This felt more like fantasy, with the whole thing completely losing any sense of reality.
I just stopped watching after 1,5h when the car was driving backwards. Seriously, it just makes no sense. What a waste of time (some pun intended)."
146," Awful
","This movie was so pretentious, Chris Nolan has lost it - left half way through the music going backwards give me a sore head. Don't waste your time going to this."
147," I love it...after watching it twice
","After a long wait, it is worth it. It has great scenes with great music that makes it even more impressive. But I missed Hans Zimmer. Great performance of John David Washington, till today I didn't know him :D"
148," He did it again.
",Another masterpiece. I love it. Still thinking about what I watched. I need to watch again!
149," Finally a good movie
","Getting really sick of movies with representation just for the sake of representation. Thoroughly enjoyed this move. Nothing being pushed in your face. Every character brings serious depth regardless of their color. Great storyline, with enough mystery, action and awesome music. Will rewatch."
150," A masterpiece.
",The only reason I am giving 9/10 to this it's because it is too damn hard to make sense of it. I will need to rewatch it.
151," Good science-fiction movie
","Loved it. Action - Science-fiction movie.
Storyline is solid. The dialogue sound quality is a bit of an issue especially during very loud background action. Could be adjusted."
152," An extremely challenging film.
","Tenet is a very complicated film and I definitely felt that overwhelming confusion during my 1st viewing. However, after the 2nd time I was able to grasp so much more and truly appreciate what Nolan was going for.This is by no means a perfect movie and is not particularly one of my favorite movies by Nolan, atleast not yet...perhaps this film will only get better with repeat viewings.Some of the exposition given to audience is heavy-handed and can be alot to process. The nature in which many of the characters communicate does not come off as completely natural and can definitely throw you off. I cannot wait to watch this on blu-ray so I can put subtitles on to decipher all of the dialogue and grasp everything going on in each scene.Despite this minor flaw I had, the film picks up to a super fast pace during the second half of the film and had my eyes glued to the screen. Some of the stuff Nolan does with the camera is ingenious. Truly some of the coolest scenes I've experienced at the theatres.All technical film making aspects are top notch besides maybe some of the sound mixing as it can muffle some of the essential dialogue between characters.Overall, I had a really good time during my first view and a great time during my second. I don't think this is one of Nolan's masterpieces, but I do think it is a smart action spy thriller with cool twists and turns."
153," Inception no longer Nolan's dumbest movie.
","Although I did not pay a dime to see this nonsense, I still feel I should be paid for my time wasted on watching this garbage. My god, another poor idiots deep film by Chris Convolutions Nolan.I imagine people who like this vapid trash coming out of the theatre, having their puny minds blown and going ""Whoa!!!"" with a Keanu Reeves accent, not realizing they have not remembered a single plot point of this flaccid cash grab.First of all, the main protagonist is a massive Gary Stu and the actor is a wooden as they get with his dead-pan dialogue. Also the audio is really bad. Also Nolans casual use of random incoherent mystical symbolisms is obvious, childish and tiring, spray-painting meaningless references to the sator-square everywhere like a chump. It is loathsomely void and dumb.The whole plot gimmick falls apart as soon as you actually have a think about it. Entropy and time are NOT THE SAME THING!!!! It simply does not work. But it works SO badly that it is used in every way possible. It has no actual rules, so it just is a free-for-all McGuffin for Nolan to wind around and around the waver thin plot in a desperate attempt to obfuscate and convolute the script to the point where paying attention starts to hurt and, for most people, lazy complacency takes over and they just absorb the spectacle of it without thinking.Unfortunately one can not blame obvious frauds like Nolan for his success. After all, if the public was not so hungry for empty meaningless escapism without substance, guys like that would be doing some horrid office job, not raping culture with their feeble media chud.It is a bad and forgettable movie. It offers nothing of value or interest and in a perfect world, it would have never even been considered worth considering. Alas, it is obviously not a perfect world, but if you IQ is higher than your shoe size, don't bother with this dilapidated nonsense."
154," Wow! Intricate story and incredible editing
","Really enjoy Nolan's films and understood he likes non-linear storytelling. I gave 9/10 and not 10/10 because maybe a tad bit too far this time. However, lots of oh yeah moments, tremendous action, great acting and in the end, the writer ties it all together albeit with a few head scratches. Still great experience and loved being back in a theater."
155," Loud, choppy, obscure and not as great as you want it to be
","***** Potential SPOILERS *****Tenet follows the great Nolan tradition of really bad sound. It annoyingly loud and at times you can't hear what characters are saying. Nolan, fire your sound mixer. If you're mixing it yourself, fire yourself and get someone who knows what they're doing. Really s#!t work.It's also really badly edited (whether that's strictly editing or the script itself, who knows?). Some scenes happen with zero segue, and then at other points the movie gets bogged down. Unfortunately it's hard to care about the characters and story. Everything is a bit too rushed, and you don't have time to really soak it up and enjoy it.The time-bendiness is classic Nolan, but it's obscure and difficult to get a grasp on. Maybe the film will fare better with repeated viewings, but after a one-off watching it's potential tantalizingness is significantly diminished. Yes, there are some great things to ponder, but the core narrative of the story is buried so deep that it becomes a little ineffective. There is a reason for the time-bendiness, but it's obscured and to be honest I was a bit weary by the time it was all revealed.The basic plot of the film is okay, but I didn't really dig the ""inversion"" part. It's clunky and odd. Some great ideas and scenes, but overall it was difficult to follow clearly.Plus, the time-bendiness is never really explored in a way that lets you revel in it. Rather, it's hidden and revealed bit by bit which unfortunately means that you don't get to fully enjoy it.There's no theme here, at least in the way that other Nolan films have; Inception was about redemption, Interstellar was about the power of love or something, the Prestige was about revenge etc etc. This one doesn't really have that. Not a bad thing, though.The acting is okay, but Nolan never gives the audience time to settle in. The relationship between Washington and Debicki's characters seems to be important, but why? Who knows? Neither character is given time to answer that question sufficiently.This is really the main problem here. The pacing of the film is a bit all over the place, and it's hard to get involved with it. It jumps about from scene to scene at times with no explanation. I mean, I was able to follow it, but a few times I was asking ""What are they doing and why?"" and it took a while to understand (I'm not talking about the time-bendiness here either), which really diminished the film. In one scene, they're trying to get to a particular character. Why? You don't know till the scene is halfway finished. So instead you just sit there and watch them do some admittedly neat action scenes, but it's undermined because I have no idea what the goal is.Overall, it's okay. It spends too much time trying to hide it's big reveals for them to be effective, and it's too rushed/badly paced to get into. I hope that repeated viewings (on Netflix) will make it better."
156," Left after an hour
",I couldn't understand anything and had no idea what was going on after the first 60 minutes so I bounced
157," People are calling this a masterpiece!?
","Two stars because it was at least entertaining. A ""masterpiece"" though? How pretentious can you get? This is no masterpiece. The problem I had with it, was they had this really cool idea about time, and how people can move forward or backward through it for some nefarious purpose, then they muddied it up with a story they never explained, and kept going without ever connecting the dots. The grand moral at the end was ""a mother's love is stronger than anything, and she'll do whatever she has to to be with her son."" Like was that why this movie exists?!?!? This is a masterpiece?!? Grow up.I started getting pissed when the characters had to construct this elaborate plan to break into that high-security vault to steal the drawing. The heist was actually interesting and there was action present. Afterall that drawing (for no legitimate or logical reason) was forcing the girl to be a slave to her abusive husband. So protagonist and Neil construct this plan and go into the vault, dodging the suffocation gas that puts out fires, ultimately finding future protagonist and scuffle. And that's it.However long later, girl is on cloud nine cause protagonist stole the drawing. But he didn't really; he lied, for some reason?!? Girl finds out that he lied because abusive husband serves her the drawing on a silver breakfast platter. So here we are, an elaborate heist, a failed mission, a lie saying they succeeded, but no clear reason as to why any of that mattered or why protagonist would lie to her. And back to the drawing... how can a shiiiitteee piece of paper of two people hugging (or something) force girl to be a slave?!!!!?Again. This is no masterpiece. You're not interesting, enlightened, or an intellectual for using that word. You appear the opposite because ""having to use my brain"" does not make it a good movie. If anything, your brain swindled you by creating a fantasy or an explanation of this film that is incorrect. It was entirely incoherent, and while it had a cool premise, it failed completely. I might watch it again so I can at least remember character names when I go to talk badly about it. After 2.5 hours of watching four characters spin in circles around each other, the only memorable name was Neil. Goes to show how poorly these characters were written and developed. Totally unmemorable. Pass."
158," Nolan has nothing to say
","This is what happens when a director that basically has nothing to say on humanity try to do something complex/substantial. This is what happens when people make him a genius when the guy just basically directed comics adaptation. This is what happens when people put higher rating on a Batman#10 vs any other classic masterpiece. Nolan would better stick to shoot standard action movies. And when you basically direct your film based on market research, u better just keep it simple"
159," Watch At Your Own Peril
","""Tenet"" is neither complicated nor clever. It's an implausible action/espionage story with ridiculous time travel nonsense thrown in. It's sort of a very bad combination of the ""Mission Impossible"" films, the ""Terminator"" films, and ""12 Monkeys."" The characters are trite, and, in some cases, the actors are poorly cast for roles; I can't imagine any audience member actually caring about any of these cardboard cutouts. The script is often laughable in its attempt to be mysterious, exciting, and deep, none of which it achieves. Much of the dialogue, in trying to be impressive, is actually comical. While it has a lot of action scenes, they are often drawn out and tedious. And the idea of reversing the film to demonstrate reversing time is a cliché as old as film itself. The music is truly abominable, imitating old simple-minded analog electronic shtick from the 1970s or, mixing electronics and instrumental samples, pounding out a few crass themes over and over until you almost want to scream. And when I say pounding, I mean it, as the volume of the music and sound design are insufferably loud, sometimes drowning out the dialog.. Maybe the ear-shattering levels at which old rockers used to play as they went deaf influenced Nolan's preferences for final soundtrack mixes. Perhaps worst of all, the film is terribly bloated: an hour could have been cut from this film without giving up anything central to the paltry plot, and it still would have been too long. At 150 minutes, the film seems interminable. All of these problems lie at Nolan's feet, and he, alone, is responsible for this mess. While a lot of people seem to like this film, I know that many are impressed by quantity over quality, and allow themselves to be mesmerized by fast-paced action and cutting, all of which are derivative and lack any cinematic interest. It's the kitchen sink approach.In my opinion, Nolan has done four good films: ""Following,"" ""Momento,"" ""The Prestige,"" and ""Inception."" It seems that the more money he gets to make a film, the worse it is. I don't think I'll bother to see any of his work in the future. I do think whatever talent he had earlier in his career has dissipated in direct inverse proportion to the budgets of the films he writes and directs. Perhaps he could access reversed entropy to improve his future work."
160," A rewarding experience for the invested viewer
","This movie just starts and keeps going. Its constantly throwing things at you and it doesnt really care if you are following along or not.
I am a huge Christopher Nolan fan and for the first half I thought this was going to be a miss for me. I was following the story but i felt like something was missing. I trusted that if I stay invested that I would be rewarded by the end and man, that couldnt be more right. Around the halfway mark, Nolan starts to slowly show his hand at how the rest of the movie is gonna go and I WAS SO IN. He adds exactly what I thought was missing in the first half and made it all worth it. And by the time it comes to the end youll be begging to watch it again.
It rewards a curious and invested viewer and most certainly warrants multiple viewings. Im very happy with this movie and I highly recommend it."
161," I mean...it's Nolan.
",It's wonderful. It moves really fast and lots of talking but I understood exactly what was happening. The concept is ridiculous. Ridiculously spectacular. I love it. I'm going to see it again next week.
162," Great movie
","An excellent movie, difficult to wrap your head around the concept after watching once, but executed well. It's fast and action packed and everything starts to come together towards the end. Great cinematography and effects. There was a few parts where I thought that the concept was inconsistent but a great movie overall."
163," Nolan is the undisputed king of high-concept blockbusters
","What a film to welcome audiences back to cinemas. If you thought Inception or Interstellar were headscratchers, what til you get a load of Tenet. This is probably the most complex film I've ever seen. Christopher Nolan has recently become fixated on the concept of time and he takes his passion to mind-bending new heights in this film.The plot is, let's say, complicated. There's a whole lot going on that takes time to grasp. It will definitely take another watch to fully untangle, even with picking up on some of Nolan's classic subtleties.Simply put, the visuals are jaw-dropping. The way he films the time inversion in action scenes is stunning. I found myself amazed at how he managed to choreograph so many of these sequences. We're without legendary Hans Zimmer for this Nolan film, but Ludwig Goransson takes the reins and exceeds every expectation. His pulse-pounding, breathless score was terrific and fit the film perfectly.I have to mention my biggest issue with the film: the sound mixing. A sizable chunk of the dialogue is inaudible due to the blaring score and background noises. This really hampered understanding and the overall experience. Nolan seems to be getting progressively worse about this ever since Bane in The Dark Knight Rises.I found Tenet to be extremely entertaining and stimulating. I appreciate that there is a director in Hollywood who loves creating challenging, yet rewarding movies for filmgoers. Tenet is a fascinating puzzle to unravel and I'm excited to put more pieces together on future watches."
164," Sci-Fi Bending Brilliance
","Christopher Nolan has done it again. Like Denis Villeneuve and Kubrick, when Christopher Nolan makes a new movie attention needs to be paid. Not since Inception has a film been so brilliantly written. Ignore the negative reviews stating the film is awful. These morons clearly need to stick with crap from Marvel and Disney as they clearly have no intelligence or brain capacity. These morons probably thought Parasite was good! If however you want a film that gets better with every viewing due to its puzzle box script like Donnie Darko or Mulholland Drive then this is one of best films you will see all year.Only Dune will get anywhere near this, this year!"
165," The most CONFUSING Nolan Film
","The film is really entertaining. But it's really confusing. The 1st hour is okay and then the second hour screws your brain hard with the final act making sense again. The action,cinematography and score were excellent. Definitely need to watch it twice"
166," Exhilarating
","I enjoyed this movie from start to finish. The few problems I had with the movie had nothing to do with the story. Sometimes the sound mixing was rough. SFX and music overtook some dialogue, a few cliche lines which I will boil down to rushing. The main villain needed to be fleshed out a bit more. I watched this movie twice so far and have gleaned so much from the second watch. One of my favorite movies from the past two years."
167," Confusing at first. Rewarding when thinking about it.
",Confused while watching it but with time to think about it afterwards it makes sense
168," loved this film
","Even thou it was confusing at times, I loved it and I highly recommend it."
169," Irreversibly Palindromic...
",After exercising cerebrum capacity to its maximum extent I'm unsure if this was worth the effort - not the unravelling of the puzzle but what they were trying to save.
170," Tenet
",This will be hard to be spoiler free so here we go I won't go into the plot but just know that it's very tightly done and like most of Nolan's movies it's plot over characters so nothing supper interesting going on with the characters but the plot keeps it fresh and interesting the acting was good all around and visually is incredible this was my first Christopher Nolan movie in IMAX and it was insane the only problem is the sound mixing was a bit bad I had problems hearing dialogue I thought it was just my theatre but other people were saying the same thing and saying that's what it was like at other Nolan movies but I don't know. I feel this is a movie to watch a couple of times and all the science stuff was it as boring as it was in interstellar(still a good movie) I don't think this is his best movie but it's still really good and has a really interesting concept behind it I would it look into anything about this movie before you see it because that'll give you a better viewing experience if you are reading this and having seen the movie stop what you're doing and go now I strongly recommend this film to people and don't hurt you're head thinking about the movie
171," Second Watch makes it a 10
","Saw this first on Wednesday and then again today Friday. Left on Wednesday thinking 'Yeah that was great, but so much happened I really need to watch it again'. Left today thinking 'Superb, can I watch it over again as it's that good'.The final sequence with the red and blue squads is superb but only really understood it second time around.As someone else has said I struggled with the sound most of the way through the first viewing. Muffled voices through masks is not helpful but today I got most of it. The sound effects and pace of the film is relentless and doesn't give you a minute to catch your breath.Overall I would say it's fantastic. Just go and the cinema was super safe both times we went."
172," Please Stop Blindly Liking Everything Nolan Does
","I love MOST Christopher Nolan movies, but Tenet was bad. Really bad. It made about as much sense as a Joe Biden speech. The action sequences were just ok. The music was 112 decibels louder than the speech, which was muffled 75% of the time by a mask. The dialogue was like trying to understand the crazy brother portrayed by Tom Hardy in Legend, while the crazy brother was wearing scuba gear.It was not thought provoking like Inception, as the only thought I had was ""When will this be over?"" And ""Why isn't that weird vampire guy sparkling in this movie?"".Please, please, please don't turn Christopher Nolan into another Quentin Tarantino, where you give his movies 10 stars regardless of how bad it is. Your blind, sheeplike reviews just cost me $90 at the theater."
173," Christopher Nolan has done it again
","Critics may not like it, just like they didn't like Interstellar. But Tenet really is incredible, and I'm sure the audience will agree with me when they see it. Enjoy!"
174," Fantastic experience
","Tenet ist fantastic and gave me what only few movies did before - a whole new experience.Christopher Nolan delivered something that has never been seen before and made me walk out of the cinema backwards so I can walk in one more time to watch it again.It is a mindtwisting film and it made me talk about it for more than an hour after I watched it for the first time.And yes, it is not perfect as nothing in life is, yet it is a cinematic experience I won't forget and it is an entry in my list of movies you have to see at least once."
175," Good movie but too complicated for a casual viewing
",I'd suggest people read the synopsis on Wikipedia before watching the time. Otherwise it would be too hard to follow. If you're the type of person who enjoys watching a movie multiple times and dissecting it then you'll enjoy Tenet
176," Why play dramatic music over every scene?
",This was a confusing plotless film which relies on ambiguity to make the viewer think they are watching something unique and special. The dramatic music over every scene is ridiculous and unnecessary. Reversing the film footage isn't artistic. Just watch Déjà Vu if you want a impressive time travel film.
177," Millions of $ to make a ""Sci-fi"" movie in the cheapest way possible
","And the loudest music you could hear in a movie. If you want to know the level of intelligence of the movie here are 2 ""non-spoiler"" lines:
-if ... happens the whole world will be destroyed.
Including my son?There you go ... Expand that to the whole movie and add some awful acting."
178," worse than Inception
",What a barely coherent mess. Plot is so weak and all characters one dimensional. The director just wanted to showcase us how technically cool he is with mixed timelines. Bravo!
179," Another Nolan Masterpiece
","Tenet is a work of genius. Christopher Nolan delivers again with another heady action blockbuster. Like some of Nolan's previous efforts, Tenet is original and not a sequel, prequel, remake, or book adaptation. The film's story can be described as James Bond meets Inception, or James Bond on acid. With new talent at his disposal like John David Washington, Robert Pattinson, Elizabeth Debicki, and musical composer Ludwig Göransson, Nolan proves yet again his mastery of cinema.Nolan continues to create original concepts for each of his films. In Memento, the story unfolded in reverse. In Inception, he had multiple dream layers all moving more slowly in time the deeper the layer. In Interstellar, time was relative to space travel. In Dunkirk, time was disordered and then later reordered at a single climactic moment. In Tenet, characters and objects become inverted and travel backwards in time against objects moving forward. Only Christopher Nolan could come up with concepts so revolutionary and brain busting, only to make all of them work. It is even more astonishing that he makes these remarkable films only two or three years apart from each other. Tenet has Christopher Nolan written all over it. It features a lot of his trademarks like practical effects, gorgeous visuals, a talented ensemble, savvy banter, heady sci-fi themes, heart-pounding action, and an obsession with time. The characters were cool with the standout being Robert Pattinson. Pattinson was witty, stylish, and sophisticated in typical British fashion (he has come a long way since playing a gay vampire). The soundtrack from Ludwig Göransson -- doing his best to mimic Hans Zimmer who's absent due to commitments to Dune -- was epic and exciting. The sound design was loud yet immersive. The pacing was electric with an exciting set piece around every corner. The inversion concept humbles your own intellect. It leaves you in awe that Nolan could concoct such brilliance and make it work cinematically. The action, visuals, and music is a sensation for the eyes and ears, but the inversion is an all new experience for the mind.Tenet also features some of Nolan's worst trademarks like inaudible dialogue, extremely complex narrative structure, and emotional coldness. All of Nolan's films since The Dark Knight Rises muffle dialogue, the worst being in Tenet. Perhaps Nolan does this on purpose to intellectually mess with the audience, and hinder their ability to solve this cinematic Rubik's cube. Or maybe he wants to emphasize the visuals and the music instead of the dialogue. Either way subtitles are a must. To say Tenet is difficult to fully comprehend is a massive understatement. Events unfolding in reverse while action unfolds in real time is a brain buster in itself. Tenet wastes no time and spends much of the infrequent downtime explaining the plot or the physics of inversion. Many of Nolan's previous efforts are difficult to fully grasp after first viewing, which only increases the likelihood of watching the film again. Nolan's films are highly rewatchable thanks to this complexity, and of course the spectacle. In defense of this film being too difficult to follow, the scientist girl from the beginning said it best, ""Don't try to understand it, just feel it."" The spectacle and the theatricality feel incredible, yet is there an emotional core? There is attempted emotion, but most people do not go to see Tenet for the character relationships, and emotional catharsis. In defense of the film feeling emotionally empty, most films probably feel this way to people. All of Stanley Kubrick's films are emotionally cold. Nolan likes to stir our imaginations, our brains, and our adrenaline glands, not so much our hearts.Christopher Nolan is one of the greatest filmmakers of all time because with each film he makes he manages to thrill his audience with surface level action and drama, as well as layer each of his films with meaning and depth. There is always something new to pick up on after each viewing. Nolan combines the best elements of art house and commercial films to create the best kinds of films. Essentially, he combines the depth and intelligence of 2001: A Space Odyssey with the entertainment value of Star Wars. Tenet is another welcomed addition to this breed of artistic entertainment."
180," If Only I Had Ten More Brain Cells...
","A lot of the audience members of Tenet have complained that Tenet is too confusing to enjoy, and that's what unfortunately makes Tenet so unenjoyable at times for me. I already knew that Tenet was supposed to be confusing when going into the movie, so I tried my best to focus and listen, and yet I still got confused. There's a lot of different timelines going on with mashing sub plots, and the film didn't do a great job at explaining everything. Maybe it's just me, but the film was just really hard to follow. I even watched an explanation video, and that was even confusing. The plot is just really complex, and even though I couldn't really follow it the whole time, I still appreciated it because of how smart and deep it is.Aside from the plot, everything is near perfect. The inverted fight scenes were crazy in the best ways possible. There were times where I was just blown away by some of the scenes, and I questioned how Christopher Nolan filmed it Tenet is the first of its kind, and the fact that Christopher Nolan nailed it, I think he deserves some awards for that.Tenet is a really solid movie. With good performances from the actors, great action scenes, amazing direction, and an extremely complex and mind-blowing plot. Tenet deserves nothing less than a 7/10. And if you're going into this film for the first time, then prepare to awake the sixth sense, because this film will destroy every last brain cell."
181," This guys a Dramatic Music merchant
",You shouldn't need to rewatch a film in order to understand it.
182," Phenomenal movie
",We'll be talking about this movie for years. Excited to see it again. Washington was unbelievable!
183," Awesome
","Not best of nolan but still awesome
It is very confusing and surprising at the same time"
184," One of the best movie ever!!!..no kidding
","This is the best experience you can get on theatre...This is a mind bending, innovatif and the action is like you never seen in movie before..Dont listen to stupid critics...you know what you expect from nolan movie...this movie is like memento meet inception meet interstellar and meet dark knight...it has complex plot and has so many detail you have to focus10/10"
185," Visually the most amazing movie since The Matrix (1999)
","While I think it's not Nolan best, I think it is definetly a really good movie, which you'll have to watch at least 2 times for understand, but it's worth it."
186," Very dangerous!
","Why? Volume!
In the last 5-10 years I feel cinema volume has been too low.
This was unacceptably high and Nolan should be fined for creating this health risk. Yes, he decided how loud it should play at your cinema.
I am not ready to review this movie for it's content. It's been TWO MONTHS since i saw it and it is still ringing DAILY in my ears.
So, since I'll probably never experience a quiet moment again for the rest of my life; Christopher Nolan: F.U."
