,title,review
181," A piece of art.
","I thought this movie was amazing. The cast had amazing chemistry and this was another very creative idea straight out of Quentin's mind. Although, this movie is not for everyone. I feel like after people see the movie it's either they love it or they don't. Sometimes it's like that for other Tarantino movies as well. In my opinion, I loved this film and I thought they did a phenomenal job. That's just my opinion though. It all really just depends on the type of person that's watching the movie."
182," One of Tarantino's best!
","I have not much to say except for this may be one of Tarantino's best films of all time. Yes, there were a few slow parts but that doesn't make the film any less amazing. Great characters, awesome plot points, a hilarious yet brutal final scene with a plot twist that we didn't expect. It's perfect!"
183," best tarantino movie after pulp fiction
","This movie is insane, leonardo dicaprio and brad pitt are outstanding. the scenes where cliff booth (brad pitt) is driving and the music is playing is well done. the ending is super satisfying and the long runtime is worth it, this movie never got boring at any part"
184," Masterpiece
",Amazing! Absolutely brilliant from start to finish. I didn't know what to expect and I was blown away
185," His Most Beautifully Told Story With The Most Tarantino Trademarks
","I have to say right off the bat, I really enjoyed this movie. It was not in your face like Pulp Fiction; it was not streamlined to a story like ReservoirDogs and Jackie Brown; it was not heavy with action like Kill Bill 1/2. However, it is a period piece like his last three movies, The Hateuful Eight, Django Unchained, and Inglorious Basterds.It is a beautifully told story which allows the exploration of alternate timelines (he has done the before in Inglorious Bastards). It does tend to form as a story slower than most of his writings, but it is a story which needs to be told at this pace.Many classic movies in history follow the same pace. I think this is why he used this type of storytelling. He is comparing classic movies of culture; the timeless storytelling moviegoers were used to many years ago.What I liked the most about this movie is QT purposely integrated his classic fashionable trademarks within to ensure everyone knows this is a powerful story told only the way he knows how. He used his trademark of showing feet more in this movie than any other. In all of his movies those feet are always attached to incredibly beautiful women (one exception is Carradine in KB II). I think he may be doing this to show his feelings about Hollywood and this era.Also, just to let you know, when you see this, make sure to stay through the credits. There is a scene to see.Hats off to you Mr. Tarintino for this beautiful piece of storytelling. Take a bow sir! Encore, Encore!"
186," One of the best movies I've ever seen!
",So nostalgic and very verbally and visually appealing. One of the best endings ever! I will go see it again.
187," Movie of the year
",This is hands down the greatest movie of 2019. The acting was outstanding brad Pitt will win an Oscar for his role in this movie that's how great he was
188," ""Once Upon A Time In Hollywood"" is a cinematic masterpiece.
","There hasn't been a movie-going experience like ""Once Upon A Time In Hollywood"" in many years. An epic love letter to everything Hollywood that only Tarantino could helm. A flat-out masterpiece.In this dark comedy-drama, a faded television actor and his stunt double strive to achieve fame and success in the film industry in 1969 Los Angeles.Writer/director Quentin Tarantino's attention to detail has always been one of his many trademarks, but in ""Once Upon A Time... In Hollywood"" his focus never steers away from capturing the essence of 1969 Los Angeles. DiCaprio and Pitt are a match made in heaven; their performances are some of the best of their careers, respectively. Margot Robbie is sensational as Sharon Tate and really capturing her aura. The film altogether is Tarantino's magnum opus and if this is his final original film, he knocked it out of the park. ""Once Upon A Time... In Hollywood"" is the best film I've seen this year and I can't wait to see it again.Do not miss this film."
189," Tarantino = Awesomeness
","The first hint that Once Upon A Time...In Hollywood is a more wistful film than it may appear is in its title. Starting with the magic words that mark the opening of a fairy tale, followed by the bridge of a pensive ellipsis, the title evokes the empty, bone-deep ache that underlies all nostalgia, a longing for a half-remembered moment in time that may never have really existed at all. If any contemporary film director's work stands up to such a granular reading, it's Quentin Tarantino's; in this film, as in all his others, he breaks down a place and time-in this case, Hollywood, 1969- and rebuilds it in his own movie-obsessed image, each deliberately placed poster and casually dropped reference one piece of a cryptic puzzle. Here, however, the writer-director's own yearnings and anxieties are closer to the surface than usual.This is Tarantino's most personal film in decades, and the longings expressed in it flow from who he is as a person: an established middle-aged white guy confronting his own impending irrelevance. That exact prospect eats away at the film's protagonist, Rick Dalton (Leonardo DiCaprio), a fading Western TV star whose diminishing celebrity has forced him to contemplate the unthinkable for an actor of his caliber: going to Rome to star in ""Eye-talian"" Westerns. Rick still lives the lifestyle of a man in his 20s, but now those blotto nights alone in his Hollywood bachelor pad leave him hungover, melancholy, and unable to remember his lines on the set of whatever B-grade TV show he's guest starring on that week.Rick's most lasting relationship has been with his stuntman/driver/chief enabler, Cliff Booth (Brad Pitt), whose reckless driving betrays a dangerous violent streak underneath his bright Hawaiian shirts and cocky comebacks. Rick and Cliff are openly contemptuous of hippies-DiCaprio, puffy and red-faced, screams at a car full of them wearing a half-open bathrobe and clutching a pitcher of margaritas at one point-and of Mexican people. Their conservative crankiness is a clear reflection of their insecurity about their place in a rapidly changing film industry (and world); it's an unflattering aspect of their personalities that's reflected in DiCaprio's vulnerable, admirably pathetic performance as the past-his-prime Rick.Tarantino's longtime editor, Sally Menke, died in 2010, and her absence is still palpable. But though Menke's assistant, Fred Raskin, stumbled with Django Unchained, he comes into his own with Once Upon A Time, indulging in high-wire experiments that further unmoor the film from conventional plotting. Entire sequences are cut in as flashbacks mid-scene, as when Cliff's idle remembrance of Rick's comment about him knowing better than to ask stunt coordinator Randy (Russell) for work leads to an extended scene of Cliff picking a fight with Bruce Lee-and, quite improbably, winning. (If, indeed, that's what really happened; in a movie obsessed with image and memory, Cliff may not be the most reliable of narrators.) But the Arrested Development of it all is most acutely felt in the conversations about Rick Dalton and his filmography, scenes heavily seasoned with quippy cutaways to footage of DiCaprio in fictional movies like The 14 Fists Of McLusky and Operazione Dy-no-mite!, alongside actual '60s classics like The Great Escape.The moment that gives us perhaps the clearest view of Once Upon A Time's complicated relationship with fame and a life lived through pop culture comes midway through the film, as Rick struggles through a scene opposite a younger cowboy star (Timothy Olyphant) on the latter's Western series. We know that we're watching the TV show within the film because DiCaprio's repeating dialogue we watched him practice earlier. But the scene is shot in the same aspect ratio and cut with the same rhythm as the larger film itself. We see neither crew nor cameras, and the only indication that this isn't ""really"" happening are voices offscreen feeding Rick/DiCaprio his lines-that is, until Rick nails the scene. Suddenly, the spell is broken, the camera pulls back, and the director, crew, and equipment all appear on the sidelines. For Rick-and, one assumes, for Tarantino-movies (or, in this case, TV) and life have become interchangeable, and failing at one essentially obliterates the other. What will both of them do, Once Upon A Time... In Hollywood wonders, when their moments of triumph are gone?"
190," Boring and disappointing
","Waited for the story to begin but that never happened. Total let down. Extremely lengthy, unnecessary scenes."
191," I heard the original cut was 4 hours long
","I could have sat through more of that, every shot was so strategic and perfectly thought out. Definitely my favorite Tarentino film."
192," The Ending Was Satisfying
","For those who were so bored, Spiderman is still playing.For the adults in the room who remember not only the seventies but the horrific Tate-LaBianca murders by idiots with no ability to actually think for themselves, the what if ending was tremendously satisfying.Brad Pitt and DiCaprio were having a ball. The actress (she was DiCaprio's wife in The Wolf of Wall Street) who played Sharon Tate really calories the personna of Tate, who by many accounts was a lovely, sweet person.I saw this movie on a beautiful Saturday afternoon at 12:15 and the movie theater was packed. Great story, great acting all around, great real actor portrayals, and a satisfying, if only, ending.Oh, and don't forget the dog!"
193," OMG this is so boring
",I love Quentin movies. Hateful eight is probably my favourite and was looking forward to what I assumed was going to be another classic. I was wrong.I get that this is playing homage to the 60s film era but its so boring...There just isn't a story... Leonardo looks dashing as usual and maggot looks beautiful but that's about it...I've seen more in depth stories on QVC...
194," So boring I had to leave the cinema
","I've seen the other ""Once upon a time"" films. The ""West"" was good. The ""America"" I found too long and boring. Every scene dragged out way to the point of annoyance.Same with this ""Hollywood"" version now directed by Quentin Tarantino;
It seems the entire movie is a documentary of details and recreation of how it looked back in those days. That is fine, but don't forget you are filming a movie. Not adapting a book that has to describe how everything looks, how a person walks, and how the methodically smoke their cigarette.
That is boring to watch and is not driving the story.So after 1 1/2 hour and the movie still doesn't make me care for the characters or what the point of the movie is, making me sit in my chair yawning and still wondering what the plot is, me and my date also agree to go as I saw she was bored as hell.
Several other people in the cinema had left before us too.So I am wondering what all the praise for this bore fest is?
I might watch it again later on other means just to see the ending.
A day I am bored and have nothing else to do."
195," An Overrated Boring And Long Film
","No question that a combination of Quentin Tarantino and two of the biggest actors in Hollywood - Leonardo DiCaprio and Brad Pitt - are receiving enormous hype especially from fans of all three who expected a great film from them.Apparently,that is what many have not seen but refused to admit.""Once Upon a Time... in Hollywood"" has a zigzagging plot, empty dialogues,confusing subtleties, and a poor nostalgic effect especially when it tries to tells the story of Hollywood in the 1960's represented by Rick Dalton and Cliff Booth as well as their day-to-day life. It tries to bring back the viewer during that era when Hollywood was losing its innocence due to the numerous changes that are happening.Added to that story is Sharon Tate.Too bad that Tarantino once again tries to apply some thematic elements in her story which he did in his previous films. But it does not work this time. While it was evident that he is trying to present a ""new"" picture of Charlie Manson and Sharon Tate,it was apparent that the viewer is not concerned very much about them as it tells the story of Dalton and Booth. What is even worse is that the narrative was presented in a confusing manner. And what about the scene involving Bruce Lee?What is Tarantino trying to do?Overall,it was not a well-made movie. Tarantino pushed his luck too far with it and some viewers even felt that he created a ""genius"" of a film.But in the end,it was a long,boring and overrated movie."
196," Best Tarantino Film So Far!
","I love mostly all of Tarantino's films, but Jackie Brown & Once Upon A Time in Hollywood are my favorites! I love these 2 films the most because they're different from all of the other Tarantino films. I'd put (Let's hope for a Volume 3) Kill Bill Volume 2 after Jackie Brown in my favorites. Pulp Fiction is great, but isn't my number 1 favorite. Django Unchained felt too long, Death Proof is okay. Inglourious Basterds is a masterpiece, and one of the greatest films last decade. Not every Tarantiono film is for everyone, including for fans. If you don't like his Jackie Brown kind of style of his films and more Kill Bill, you might be a bit dissapointed. This is my favorite Tarantino film because of it's rich storytelling, outstanding acting, smart dialogue, beautiful cinematography, and great soundtrack. I love the ending, and is my favorite Tarantino ending, and one of my favorite endings of all time. I loved every moment of this movie when I saw it, and was a breath of fresh air after the bad The Hateful Eight. If you like Tarantino's Jackie Brown style, you'll love this movie! My favorite movie of the year so far!"
197," Just needed one more small thing to happen and it'd be a 10
","Those last 10 minutes.... holy cow! About as satisfying an ending QT has conceived, rivaling Inglorious Basterds. But those waning moments aside, this movie was absolutely hysterical. Leo's self-loathing diatribes were comedy gold. Brad Pitt's mannerisms and delivery of his lines rivals his genius portrayal of Aldo Raine in Inglorious Basterds.Now it's a revenge fantasy, so you know QT took some creative liberties with the Manson Family saga in the late 60s, but here is one thing that was missing: a satisfying death of the ring leader himself, Charles Manson. I understand the 3 involved at the end of the film we're actually the 3 who murdered Sharon Tate and her friends, but can you imagine if Charles Manson decides himself to show up to Rick's house only to meet Cliff, Brandy, and Rick, fresh from taking names (no you're name was dumber than that... classic line!)? That would've made this a 10. However, this movie was as good as it gets. Well done QT for not caring what the PC culture says and being you, you made a gem. Last word, give Leo and QT the oscars, because both give their best performances to date, but Brad Pitt stoke the show. Amazing movie, can't wait to see it again!"
198," Leonardo Dicaprio Deserves an Oscar for this role
","I don't like to write reviews about anything I watch on TV or on big screen, but after I watched Once upon time in hollywood starring Leonardo DiCaprio and Brad Pitt and directed by the magnificent Quentin Tarantino, I was really amazed by the performance of Leo he really deserves the oscar for this role, I was about to give up my dream and accept the reality that I've been forced to live it unwillingly but after I saw this scene where everyone was praising Rick Dilton ""played by Leonardo"" and seeing him crying it teased me and I said when this will happen to me?
Anyway the whole production was really amazing and I was really mesmerised with the picture and with the performance, they took me to that era where everything was simple and hard at the same time.
I literally lived every moment and I didn't get bored or yawn like I did with most movies I watched lately.
It deserves your time so watch it please..."
199," A sincere love story
","This movie was beyond my expectations. It was a warm, sincere love story between QT and all that was genuinely incredible about Hollywood and the magic that was created during the 'Golden Age'. The story line between the two leads was a wonderful thread woven into a great narrative and very well crafted. The emotional end was the outcome we would all wish for - but the ugly face of reality was present - but dealt with in a way that should have been the reality. QT is a master story teller and his dream of this beautiful fairy tale is one where we can honestly say ' they lived happily ever after...'"
200," Tarantino has done it again!!! Masterpiece
","Tarantino delivers an incredible movie with its own genre/style! He creates a perfect image of the 60s! Also has great acting from Leo, Brad, and Margot! I think it is better than pulp fiction now! Very fun film!!! Please go see this! You won't regret it!"
201," One of the Greatest Endings I've Ever Seen
","Tarantino, Pitt, and DiCaprio completely outdid themselves."
202," AMAZING movie - another Tarantino masterpiece
","Ok, full disclosure - I'm a huge QT fan, and have seen everything he's ever directed or produced.This movie is one of his absolute BEST, hands down. It rivals Pulp Fiction in my opinion. I really love the way Tarantino takes occasional liberties with actual history (like in Inglorious Basterds, where Hitler met a different fate than suicide in a bunker). The little girl in this movie is a genius - just watch her career take off. Dakota Fanning had a similar meteoric rise, and she's even in this movie as well. The cast is incredible - the cinematography and performances are insane. I'm going to the theater again this weekend to watch it a second time."
203," Tarantino's best since Pulp Fiction
","First of all I'll just say, what a ride. The first viewing it really is a lot to take in, but the second viewing I knew what I was in for and it was even better paying attention to all of the little details. I'm 24 and actually had no idea about Sharon Tate (I had heard of her, I just didn't know what happened to her). So I feel this almost made the experience better for me the first time because I had very little expectations as to what may happen.I disagree with some people saying that younger generations won't enjoy it because it's set in the late 60's. Really, if you know the basics of what was going on at that time and are a Tarantino fan and/or a film lover, you should definitely enjoy this movie. Also, people saying it doesn't have a plot are missing the point. It's meant to be a fantasy and homage to that time period in and around Hollywood. It actually does have multiple plots, they are just hard to recognize because they are hidden behind many of Tarantino's little quirks. Essentially, it's about an actor hitting a speed bump in his career and not knowing what's next for him. And also his stunt double and confidant who inadvertently gets involved with the Manson ""family"". All while living next door to Sharon Tate.Really, everything is damn near perfect; namely the acting, writing and cinematography. The music, as always with Tarantino, was excellent. It is perhaps one of Tarantino's funniest movies too. Leonardo DiCaprio and Brad Pitt are both brilliant. I'm still having a difficult time deciding who was better. Probably Leo in terms of his intense acting, but Brad was as cool as ever and probably the more memorable character. Margot Robbie does an excellent job of portraying Sharon Tate and her innocence as well. Tarantino gets the very best out of all the supporting actors. Every single actor, whether in a minor role or not, definitely brought their A-game.Even if you feel like you wouldn't like the movie, I still think it's one that everyone should go and see anyway. If you don't like it, then that's fine. I just feel it brings you back to a time and place that we can all kind of relate to and appreciate in one way or another. Of course many people will be put off by its length and for being ""slow"" and self-indulgent. But for being the film it is, I feel those are almost positives because of the way Tarantino presents it. Definitely don't expect a bunch of action and violence like most of his films. The ending (which is amazing) and a few other moments aside, it's really one of his least violent movies. Also, it is maybe one his most mature films, perhaps right after Jackie Brown. Overall, it sort of has a little bit of all of his previous work bunched into it, which is probably another reason I loved it so much. It doesn't quite surpass ""Pulp Fiction"" for me, but it may just be the closest Tarantino gets to doing so."
204," Once upon a time in Hollywood
",Once upon a time in Hollywood is a masterpiece unlike any other masterpiece. The way the movie was filmed was perfection. The acting was on point. It was just a fantastic movie.
205," Love Letter to Hollywood
","Once Upon a Time ... in Hollywood"" is an incredible love letter to the Hollywood of the 1960s, the magic of movie making, bromances, the golden glow of youth, the less shiny struggle of aging, Brad Pitt's ageless beauty, almost pathological attention to detail, and the deliciousness of great, messy slasher films. Such a unique idea and so beautifully made. I loved it. I really hope Quentin is lying about retiring, but this would be a pretty great one to go out on."
206," Quentin Tarantino does it again..
","Quentin Tarantino does it again. This time enlisting Leonardo DiCaprio for a bigger role than he previously had in Django Unchained. The other main character is played by Brad Pitt who has worked with Tarantino in the past on True Romance and Inglorious Basterds. If I was to say that these two stars were absolutely incredible it would be an understatement. Yes they are huge stars but that doesn't mean they will automatically fit any role or perform highly. They both were perfect in their respective roles. The characters Rick Dalton and Cliff Booth are both portrayed amazingly by Leo and Brad. There is also a handful of other amazing actors and actresses in this movie. I loved the set pieces and design. The movie felt like a look right into the past but in a fun crazy ""Tarantino"" style. I had a blast seeing it in the theater and I would recommend it to any fan of these actors just to see their performances alone. Also for any fans of Quentin Tarantino it is a must see. I personally loved it and I would give it a 10. Side note Margot Robbie, Margaret Qualley, Al Pacino, Dakota Fanning, Bruce Dern, Emile Hirsch, Kurt Russel, Luke Perry.. ect all did an amazing job as well! Don't forget that and many other side characters such as the actor who plays Bruce Lee he we great. Overall 10/10 for me I had a great experience with this one."
207," Interesting story, great dialog, excellent character development
",I'm a fan of Tarantino's movies starting with Pulp Fiction. This movie is one of his best. I particularly enjoyed the performances by Pitt and Dicaprio. The supporting case were also excellent. I hope Tarantino's releases a longer cut in a few years. Highly recommended.
208," Brilliant!
","If you settle in and appreciate this film for how well made it is, the run time flys by and the ending is amazing! The acting, direction and writing is incredible. Going back to see it again tonight!"
209," If Only It Was True.......
","Outstanding film with great acting by all involved; definetly some best acting Oscar nominations in the near future. Bruce Dern has a small part, but is so natural in it, that he briefly steals the film. If only the ending really happened........"
210," Tarantino has created one of the greatest films ever made
","OUATIH has cemented Tarantino for the 9th time as one of the greatest writers/directors of our time and this might be his best film to date, or at least his most mature"
211," Almost up there with Pulp Fiction
","I expected an amazing, 3 Hour experience, and that is what was delivered. The screenplay was unique, funny, etc. There is some stellar acting and Leo and Brad Pitt deserve Oscar nods. And the climax is surprising and exciting and it leaves you on your feet for a solid 15-20 minutes. This slow paced, but interesting story was very fun for me and I definitely recommend this movie to anybody who loves Oscar movies and to anybody who is able to be patient and just enjoys movies as a whole."
212," Masterpiece
","After seeing it twice, I'm just going to say everything about this film was perfect. This is why I'm obsessed with cinema and Tarantino. The runtime is nearly three hours, but when the credits rolled, I just wanted it to keep going another five. Not one second of boredom. The attention to detail from Quentin is just insane. From the neon signs, the music, the costumes, the and the buildings, it's like I was living in 1969 Los Angeles with the characters. And, there is no one, and I mean NO ONE who does music better than Quentin Tarantino. The guy hits a grand slam every time. Brad Pitt and Leo both give top 3 performances in their careers IMO. And will The Academy give Brad Pitt his damn Oscar already, please?"
213," Possibly the best acting I've ever seen in a film
","I kid you not the acting in this film was incredible. Brad Pitt being the standout star for me personally he sells his character so well I almost forgot that it was Brad Pitt I was watching. DiCaprio does just as well of course. It shows a films quality when you have two amazing actors, you could argue some of the best ever, each actor has so many amazing films yet this one still can compete with those amazing titles. The movie does definitely feel like an almost three hour movie but that dident bother me enough to drop it to a nine. the atmosphere of the movie is also spot on making you feel like your in the 60s again. The climax of the film is so funny and Tarantino like (fans of his work will know what I mean) Overall this film might be Quintin Tarantino best masterpiece. And that means a lot when Tarantino has so many top of the industry films."
214," Open your mind and enjoy the art
","Great flick... a film that's starts at a slow burn and finishes an inferno. Great acting, great cinematography and a film that makes you want to read about the real life people portrayed in the film."
215," Better the second time.
","Once you already know the ending, I found the details of the film fascinating."
216," Tarantino is simply the best!
","Like Inglourious Basterds, here's yet another brilliant twist on real and super sad events. Brilliant writing and directing. Oscar winner for sure!"
217," 10/10
","Upon a third viewing of Once Upon a Time ... in Hollywood, to my surprise, I was still in this rhapsodic state similar to opening night. The movie has well-crafted characters, fictional and non, that make it easy to fall in-love with this semi imaginative world that's splendiferous. My knowledge of cinema/music was stretched and it was really nice seeing Quentin geek out with the references. I particularly felt drawn to the Hullabaloo scene which was choreographed to a tee (Leo sings better than he thinks). Brad's humor reminds of his performance in ""Burn After Reading"". Albeit the outrage of Bruce's depiction would make you think it was demeaning, Quentin wrote one of the best lines & directed his best shot of his career that being Lee's ""My hands are registered as lethal weapons..."" bit. Manson's one scene was menacing enough & I'm glad Tarantino didn't add more. Almost teared up when ""Out Of Time"" came on and propelled the transition Rick has, the lights of restaurants one-by-one turning on, as well as Sharon being beautifully honored. ""Twelve Thirty"" serves as a great transition song too, making me more emotionally invested in the story. Also, Mikey Madison was a standout to me in the final action sequence, pig impressions and all. The ending climax brought the same feelings akin to that of Basterds & Django. Phenomenal writing. Possibly my favorite film ever & I'm glad other people share the same sentiments. Now, hopefully, come award season everyone who worked on this masterpiece will be rewarded. I'll be seeing this once more in September just for good measure because you wouldn't look at the Mona Lisa just once, right? My love for it is immeasurable. Lastly, I think this quote by Sam Shepard captures the ending Quentin crafted for Rick, ""The most authentic endings are the ones which are already revolving towards another beginning."" His love-letter was delivered, his Magnum Opus for sure. Need I say more?"
218," He's done it again, folks!
",What a stunning movie! I could not have hoped for a better outcome. (No spoiler alert!) True Tarantino to give us much more than we could have hoped for and then some. Stunning period piece.
219," Must See Many Times
","This is without a doubt the Best Picture of the Year. Not only because it will deserve it, but just like Green Book last year they have nailed the MARKETING for the Film . Only thing, I recommend that your Butt hits the chair at the theatre right before the Movie Starts. Although I appreciate the Trailers for upcoming Films as much as the next Guy, with a 2 hour and 41 minute Movie, need to be Fresh ? Maybe they should have a quick intermission ? So, Unless a International Indy Film comes out that is Fabulous before Oscars time, or someone does something Stupid to ruin it, this Film will prevail . Also Hats off to Kurt Russell on the Voice Over.
I will be rooting for Quentin Tarantino, the Lead Actors and Team, bound to be up for some Oscars as well as the Fabulous Soundtrack !"
220," The Best Movie of 2019
","So nice to see a film that ignores all the current movie tropes and just makes a fantastic movie with an all-star cast. This is Tarantino's Sunset Blvd except with a happy ending, and what an ending!"
221," Very cleverly done, well done Mr T! (spoilers)
","As most reviews stated its not a typical Tarantino. While watching i didn't know the real back story at all, which does leave you confused. I had to go home after and read what actually happened. and the more i think about it the better the film gets. Giving an alternate ending to a real life gory horror was Tarantino's ultimate twist. the real story is the horror and he changed it. For people that want to analyse i film and its director you can go into quite some depth here.The acting was superb, Pitt and Dicaprio did an amazing job, though slow in places they set off the characters perfectly. It shows the era fantastically and its all been followed through very well.Don't see this just to see the the latest Tarantino film, see it in its own right."
222," Tarantino only makes bangers
","Straight up, brad Pitt and Leo put on some of the best acting you will ever see in film. This movie is typical Tarantino and will be a classic in years to come."
223," A 60s nostalgic slow burn with all the Tarantino magic fans know and love.
","Amazing recreation of classic Tinseltown (and surrounding areas) a glorious but turbulent city, with fame and fortune, heartbreak and misery. It's classic Hollywood with a dark side. Don't expect a 100% factual representation of the story, Tarantino took creative license and as a Tarantino fan (and Angeleno) I can't recommend this movie enough, you will not be disappointed.For those who can't stomach violence, disapprove of jokes regarding racial & gender stereotypes, I would not recommend this movie."
224," Why I love Tarantino!!!! And this film!!
","I am probably not going to say anything anyone else hasn't said, but this movie is the reason Tarantino is one of our most valued directors of our time. His theory of filmmaking is evident in all films - he is the the quintessential story teller. He takes his time with his film to tell a story, a probable story. My husband thought the ending of this film was a slap in the face to the victims. However, had we known who Charlie and his gang were capable of, wouldnt we all love the ending the film gave us? The same with Inglorious Basterds. Who wouldnt love to carve a swastika in a Nazi officer's forehead, on his way to ""living the American dream""? Or to kill Hitler in a theater instead of his cowardly way out? A slave seeking rescue and revenge to save his wife? While the violence was pretty briefly brutal at the end, the storytelling, set direction, actors, cinematography...all of it make for a compelling, amazing, what could have been film. Though I was born in 1974, the Manson family, the era of 1969 Hollywood/LA, and the ebb and tide of cultural change taking place in the film industry, resonates with me still to this day, as this film definitely did. Excellent work, Tarantino. In case your read this, you are a reason to go to the movies!!!"
225," Nostalgic Yet Fresh
","I must admit I have not thoroughly enjoyed a Tarantino movie since Kill Bill so I approached Once Upon a Time in Hollywood with equal parts hope and hesitation. Not to say any of his movies are bad, far from it, they all have merit. It's just that I feel a lot of the modern Tarantino movies have been so over the top, polished, and indulgent that they almost become parodies of themselves. I prefer his more measured and rough around the edges freshman efforts. But my oh my, Once Upon a Time in Hollywood was an absolute delight, and despite all the pretense with which I approached it, it felt like a breath of fresh air.The movies plays out like a fictionalized historical piece about a very specific, very late 60s moment in American history. Woven in with the star-studded and morbid tale of Sharon Tate is a fading macho Hollywood front man and his almost super humanly capable stunt double. There characters are both firmly rooted in the nostalgia of the era while bringing some sense of realism by portraying the turpitude that likely would accompany the lives of people who may appear immortally cool on the big screen. Rick Dalton is deeply insecure about his acting abilities to the point of almost breaking down at the sign of his career descending, a far cry from the calm and collected presence he assumes when in character on set. His stunt double Cliff lives in a rundown trailer, probably killed his wife, and his combative personality has prevented him from achieving and true success. We like these characters but their flaws are out there for all to see and it paints them apart from the traditionally Hollywood protagonist but not to the point of become a more played out anti-hero archetype.It also is no accident that they always seem to be driving against the arrows on the road, coughing while chain smoking, and drinking excessively to the point where their livers must look worse than their hangovers feel. They are physical embodiments of the era of fame and excess, but additionally they act as audience inserts into the real and horrifying story of Sharon Tate, which Tarantino weaves into the background with a great performance of innocent Hollywood love and kindness from Robbie. Perhaps most impressively is the fact that the story of Rick Dalton and Sharon Tate intertwine so seamlessly and despite its almost three hour runtime the movie never real drags or speeds to its conclusion. The construction is not as unique as some of his other works but it manages to feel fresh for a director so established, which really did impress me.So we have this movie made about this nostalgic yet dangerous time in Californian history in the actual style of a nostalgic and warm movie from that era. It's a 60s Hollywood movie about Hollywood from the perspective of a fan living in 2019 if you will. It feels like an all too familiar dreamland, on the edge of parody, and as such it achieves some truly humorous moments with a little biting social commentary sprinkled in. And in old Hollywood fashion by the end of the film the heroes are heroes and the heavies are the heavies. Absent violence it is not, but it does not indulge to the fanatical excesses of his previous work. It is markedly mature. I anticipated a far more gory and dark ending, a possible condemnation of the romanticized Hollywood of the past, but it ended far more subtly (and in my opinion properly). The final scene had me on the edge of my seat and then in stitches and was probably my favorite in the whole film.DiCaprio and Pitt are just perfectly cast. I cannot think of a single criticism of there work here. In particular the scenes where DiCaprio plays Dalton playing a villain on the set of a western impressed me greatly. Not that he needs validation from me but he is a real talent. I am also not sure how anyone could doubt the ability of Robbie at this point in her career, here she gives a life to the role of Sharon Tate that was sorely needed. It added gravity and a sense of stakes to the ending sequence. And what can I say about Pitt, he oozes cool to the point where you actually believe he could kick Bruce Lee's ass.With Once Upon a Time in Hollywood Tarantino has solidified his already towering mark on modern film, while at the same time sending a love letter to the Hollywood of yesteryear, the town that has given him so much. Like Tate in the theater watching her own movie, you can feel the joy and love he gets from working on his craft, and that passion has garnered his movies rightful praise. I love Los Angeles, I love the movies, and I love this one in particular, it's far from flawless but in my eyes it is a 10/10."
226," Best of 2019 so far
","The 9th film by Quentin Tarantino
Once upon a time in Hollywood seems to be Tarantino's most mature, laid back and easy going film. And I mean maturity as in the maturity of Tarantino as a filmmaker. This is very different than every other film of his, it doesn't rely on shock value (until the end anyway), it doesn't have super hardcore violence for the most part, it also doesn't have high tension sequences that we've come to expect from Tarantino, but that's doesn't disappoint you because that high tension galore isn't needed here. It's a comedy about two friends. A fading actor and his stuntman in the aftermath of the golden age of cinema, trying to fit in, in a rapidly changing industry. What I love about this is Tarantino's love for filmmaking, films and the experience of going to the cinema is oozing in this. You can just tell he LOVES what he does and he LOVES going to the movies. The ""quirky"" kind of tone, the witty, fantastic dialogue is all still there and it is top tier Tarantino. The performances from Brad Pitt and Leonardo DiCaprio are incredible, such great chemistry, they elevate the film in every scene they are together, Margot Robbie plays Sharon Tate beautifully. And she did a great job respectfully portraying an actress who was murdered tragically. My biggest gripe with the film is that Tarantino didn't use any of his signature high tension, downright uncomfortable sequences regarding the Manson cult. I would've liked to experiences that eeriness when he introduced us to the cult in the film, but he just brushed it off. Other than that the film is incredible artistic, stylized; the soundtrack is amazing, it works incredible well while cliff booth is driving around the night time in LA. It sets the mood perfectly. This is also gonna be one of, if not THE most rewatchable film Tarantino has ever made. Just great. I loved it so much, and I suspect I'll love it even more as time goes on. It's incredible Tarantino made a film with almost no structured narrative and you still come out of it thinking ""that was fantastic"" ; the last shot of the film is so beautiful, and kind of sad if you read up on the Sharon Tate murder. I loved Tarantino's twist to what happened, it made me wish that only if that had what happened in real life :("
227," People giving this a 10, 9, 8 like movies with no plot!
",Quentin Tarantino thinks he can just put any old rubbish out and the public will watch! Yes they will Quentin but only because of your old movies.. This movie to me was nothing! meant nothing! did nothing! I would add spoilers in my review but there weren't any! Seriously where is your head at Quentin? Maybe i'm completely missing the point of this movie but to me it was just a nostalgia piece of movie making.
228," Ummm....
",I have watched most of Tarantino's movies. I respect his style of storytelling and consider him a talent. In my humble opinion I thought this one was just okay.
