,title,review
133," How did this get made?!
","Movies like this are why it's hard to trust DC movies. I really wanted to like this movie. I loved the first WW, and was really looking forward to the sequel. The only silver lining was that I didn't waste $100 taking my family to the theater to watch it. I could break the whole movie down, but I'll simplify it like this:
1. Terrible plot
2. Laughable dialogue
3. Hammy overacting
4. Ridiculous villains
5. Huge plot holes
6. Unrealistic CGIThis movie was a trainwreck. It is Green Lantern bad."
134," So lack of consent is fine?
","For a modern big film that is supposed to be a film and more politically correct, it fails massively. I could point out all the plot holes and horrible acting and character development but many posts on here already say that.The bit I want to talk about is Steve's takeover of another man's body. The wish Dianna makes is for Steve to come back but it turns out in another man's body who has no say in the matter. They wake up in bed together which suggests Dianna had some physical contact with him.With all the commotion that has happened in film over the years why is it ok to revert for this film? The man was obviously touched and had no choice in consent with what happens to his body.So when a film is supposed to be breaking new ground it actually reverts back to what so many complained about.Such a shame as the first film was so strong"
135," Nothing happened in the first 40 minutes of the film
","So I just had to turn it off.I'm clearly not fit to watch two and a half hours of people just acting socially awkward.I did not particularly like the first one, but the trailer for WW1984 got me hooked, only to be bored to death and left unable to finish the film."
136," Comparatively, the Green Lantern (2011) would win all the Oscasr
","Cliche driven storyline with historical inaccuracies, goof ups and borderline nonsense and solely driven by the 80s retro styling.The worse part is highjacking a complete stranger's body by her dead boyfriend's spirit wished upon by the morally true ""Lasso of Truth"" wielding protagonist being fully aware that the body isn't his, normalizes it as okay for her selfish needs.Comparatively, the Green Lantern (2011) would win all the Academy awards."
137," A Wonder Woman movie with almost no Wonder Woman
","Following the first film (which I thoroughly enjoyed), this was almost unwatchable. Why did Diana wish for her boyfriend to come back? Why didn't she wish for her Amazonian family to return? Then at least we would have more than the 10 minutes of these amazing women in action. Gal.. is beautiful, no doubt.. but I was so perplexed as to where her boyfriend re-appeared from, it took some time to realise that she had wished him back - this was so jarring and out of character. Hated it."
138," Garbage
","Why did this come out during the holidays? This is boring and just another utterly horrible plot that DC is trying to ride the superhero train. I think if Marvel made a movie about heroes defecating themselves,, it would still have a better plot than these DC movies."
139," My kids can write a story, better than this
","The first wonder women was brilliant. It had a streamlined story with a goal at the end.
This one, seem like it's all over the place. I keep thinking someone took Whole bunch of comics, and tried to turn all of them into a script.The acting is Ok. But just OK. Steve does a great job, when it comes to being a big kid around anything with wings. But that's also were it stops.
Gal seem to just go through the motion as wonder women. For some reason they have focused a lot on her being a civilian, along with her civilian lifestyle & work. Which is what exactly? She work at a museum or something. But you never get to see her what she does, or know what her job is suppose to be.
She mostly comes into work and everyone just falls in love with her.
A side from the mall scene, which you've seen in the trailer.( And whoever heard about an antique dealer/shop, being located in a Mall. It doesn't make sense.
Malls don't have antique dealers. )
I've seen better heist/ robbery scenes in Dirty Harry movies. And they were made back in the 70s
She doesn't go into costume before, nearly 90 min into the film.
Some of the CGI really need better work. Or more money, which ever comes firstThe plot holes are so many, that you can't manage to let em slide and give the movie benefit of a doubt. The opening scene with the young Diana, at the competition on the island. Doesn't serve any purpose for to movie forward what so ever.
I suspect it was only used, cause they were under contract for some of the same females they used in WW1
They could have focused a little bit more on the fish out of water act with Steve. It would have been a great comic relief. He adapted a bit too fast and well, to 1984.
I mean, he just woke up with the knowledge of how to use a phone book. Not to mention there were only one Diana in the entire phone book?
And how did Steve know how to fly a modern day jet plane, when he was last around Double Decker planes were still a thing?
Also someone need to tell the writers, that making something invisible for the eye, doesn't mean it's invisible for radar.And the bad guys,or should I say bad girl?
Cheetah, may sound like a really cool name, when you naming a car
But as a super villain it just sound lame.
Cheetah's aren't strong. They're actually pretty week. They are short distance sprinters, and usually strangle their pray.
They give all on the chase, and don't have any stamina left to defend their prey nor them self .If it comes to a fight over it.
So turning the super villain, into a cross between a human and cheetah was just silly'& cartoonish.
No to mention the actress mostly has two expressions ""bored"" or ""angry"" I mean aside form the whole dweeb thing she got going"
140," Disgusting movie
",One of the worst movies ive seen. Lasso of truth more like spidys web shooters. The movie was so cringy. Felt like a kids movie. What is this. Why???? I was so looking forward for this movie. I loved the first one. So disappointed really. Wasted 2;30 hours of my life on an absolutely ridiculous movie
141," What WAS this?
",This was an overlong tedius poorly acted poorly written morality play about being careful what you wish for.
142," PAINFUL TO WATCH
",What a disappointment after the better than average 1st film...I'm thinking up writing a screenplay...doubt it could be as bad as this mess...Gal Gadot is a spellbinding beauty and Chris Pine has a few good moments but Pedro Pascal was a big come down from his Mandolorian performance and Kristen Wig is simply miscast...Possibly one of the worst movies in a limited 2020 and certainly an awful sequel...save your time and spare the anguish...pass on this flick...
143," Worst movie ever.
","Don't waste your money and time. Word superhero movie ever, and that's saying a lot."
144," Genre: Comedy but not so funny
","This movie is definitely a parody. WW was maybe the best DC movie of last couple of years (except all time best superhero movies of Nolan's Batman movies). So I had big hopes for this sequel. But after watching this, I can't think of anything positive to write about this movie. Superhero movies including Marvel are getting worse each year. I believe they don't really have to try so hard to make money and this results in movies like WW84."
145," Must have watch different movie
","Story is completely illogical.
Very bad CGI but; some visual scenes are good.
Well in summary this movie is just a waste of time."
146," This is just waste of time and money
","Another movie turned into trash-very boring movie
-lack of action
this movie doesnt make any senseGal Gadot is so cold and bad at acting, why does she even play in such high end movies ?"
147," Absolute waste of time
","First we get 40 minutes of pre movie gibberish that's so cringe worthy my mate walked out of the cinema. Then we had over 2 hours of the worst acting and producing I have seen in a long time, maybe since The Last Airbender. They should be ashamed of this movie."
148," I'm just writing a review because this movie is sooooo bad!!
","I really liked the first movie, and was waiting for the second one. BUT IT IS SO BAD!!!
Terrible plot which is so slow paced and meaningless, the movie felt way too long.
You could've made a 90 minutes movie with this plot, and it still would have been bad and pointless, but 150 minutes of this were literaly painful to watch.
Avoid at any cost!!"
149," Terrible from start to end
","Wow! What a waste of time! Ridiculous, predictable, boring and pretty much an embarrassment. DC you did it again!"
150," I guess one of her superpowers is getting changed in seconds?
","Let me just say, there are many things not quite right with this movie, but the thing that bothered me the most was Diana's costume changes when it just didn't make sense. First she's wearing normal clothes in the car with Steve, chasing these bad guys, and 2 seconds later she's suddenly in her WW attire - excuse me but getting changed in the front seat is no easy task. Also before the last fight scene, seemingly flying to Max Lord's location, she is in her red and blue outfit but then she gets there and she's suddenly wearing the gold armour costume. Did she just decide to make a stop at home and get changed real quick, while Max Lord was in the middle of destroying the planet?
I know there are other more important things I could be getting angry about but I guess her nonsensical costume changes are what I deem the least realistic in this fantasy, made-up world, superhero movie..."
151," One of the few movies I couldn't finish!
","I enjoyed the first WW quite a bit, but I honestly can't think of a movie that I found worse than this. The premise was unbelievable, even for a superhero movie. The first half of the movie dragged and dragged, and then dragged some more (10 mins looking at fireworks???). There were so many continuity gaps and things just thrown in there matter of fact (the lasso can now show people the things and hey, guess what, WW now flies...I'm sorry glides), and the villain(s) stunk.I hated it, my wife hated it, and my 6 and 11 year old girls hated it."
152," Not living up to the Hype!
","First off the visuals where good and A little eye popping, but the whole narrative of the movie and storytelling was Batman forever bad where the story leaves to many loop holes and questions that make wonder what the hell happen, like changing the cheetah's origin and having other dead characters replace people of history like Ronald Reagan who was president in 84' plus leaving you wondering what happened to the wish stone and what Greek God made the stone. I really it was like watching Wonder Woman vs the Wishmaster cause if you have ever seen the Wishmaster movies you know that every time you make a wish it goes wrong or is twisted in some way which describes this movie to a T if you ask me. But I loved seeing Lynda Carter at the end;"
153," I wish I had never seen this 'thing'
","Oh boy...this will be a harsh one.Born dead! We all knew it would flop, but I wasn't expecting it to be that bad!WW84 is probably the worst superhero movie I ever seen, its so bad that make Green Lantern and Captain Marvel look like classics!Diana Prince, mighty amazon warrior fights crime.....in a shopping mall???!!!And the main 'plot' revolves around a genie.....in a rock???!!!!!WHAT THE ACTUAL FÃCK!!!!!The acting is bad, Gal Gadot most of the time has the emotional range of a wooden plank!The CGI is bad, an episode of Star Trek Discovery which probably costs ten times less has way better effects.The amount of wrong agendas that tries to push is cringeworthy.Apart from one scene with an old computer, there is nothing to situate the viewer in 1984, if someone would tell me that the movie happens around 2015, I'd believe it no questions asked. There's not even a music from The Cure, U2 or Duran Duran. For all the wrong things, at least Captain Marvel had a solid 90s soundtrack that corresponded to the time period.And its not even worthy to talk about orange man and his 'wall'.The first one was not great, but holy hell! What happened here???!!!Glad I didn't spend one single dime to watch this forgettable, stupid, soulless garbage.It's a tragic end for what could've been a great series for an iconic character. I mean, it's the end right?! They ain't gonna make another one correct?! Please don't!"
154," If I could give a 0 I would
","From the start to the end this film was absolute drivel. Made no sense whatsoever the whole story was a complete mess whoever approved the storyline needs to be fired. Was really looking forward to this film after the first one apart from the ending and the whole love conquers all thing. DC your no match to Marvel so stop trying, you only have a couple of decent characters so make the most of them.PS Don't make a third or if you are get shot Patty Jenkins and leave out the whole love element."
155," What the actual?!
","I honestly am in shock I just sat through this.No, so much no."
156," Is there Snyder cut for this?
",Everything. Everything about it was horrendous... The script is ridiculous. Poor story line. Even the CGI was bad!
157," people have paid $ to watch this garbage
","Where do I start...is it the awful script or the really bad direction,or the mockery and butchering of what is the relationship between WW and Cheetah,or the way they made a very drool character like Max Lord the villain who did incredible harm and got off scott free ""completely free from obligation, harm, or penalty"".the first ww movie was a blast and other DC movies for all of their short comings were for all in all very good and watchable..this was nothing but pure garbage that I hated watching, every second I hated watching from about 1/2 hour in..complete fail, I would avoid spending $$ and time to watch this."
158," No
",I cannot express in words how horrifically awful this movie is.
159," WORST superhero ever
","2020 is awful enough, and there you go, an awful movie just made this year worse."
160," Just Terrible
","Outside of the opening, this is one of the worst movies I've seen in a long time. Gadot and Wiig are both beautiful strong women that are wonderful talents but even they have to have a plot to work within. This movie is a train wreck ten minutes in to finish. Just terrible."
161," It's like being told a story by a 6 year old
","This was the ""Alice in wonderland"" of superhero movies. This movie completely ignores common sense to a point that you can't even excuse it with psuedo science. It was just bad writing. It had some good messages, but couldn't deliver them. It had no focus. It traded all of it's potential to entertain and enthrall for silly concepts that just didn't hold much weight the way they presented it on screen.... They did a lot of telling, but no showing."
162," Straight Garbage
","There's a lot of things wrong with this movie. The beginning doesn't really get your anticipation up wanting to know what's going to happen next. It's very slow paced. Another thing is that, with the exception of Chris Pine's character, all the men in this movie are basically portrayed as horrible creeps. It's clear notion of feminism that suggests the typical ideology that men are bad and women are good.The acting was absolutely horrible. There was no passion from Gal Gadot during her scenes. At least not that I could see. It seemed like she was just there to speak and move in front of a camera instead of bringing the Wonder Woman character to life. I enjoyed the first movie and thought she did a decent job in it, but in this one I just couldn't get into.Let's talk about the Wonder Woman character. So I guess sometime between 1984 and the time of Batman v Superman she forgot how to fly. It makes no sense she is able to fly in this movie and not in the present time of the DCEU. And also, given the events of this movie, the existence of Wonder Woman should have been well established by the time Batman was looking for her. How were these events supposed to be kept secret from Batman?! DC really just needs to kill their DCEU project, hire new writers and directors, and start over."
163," This was such a disappointment
",I was actually excited to see this movie even got HBO max to watch it. Boy was I disappointed the first 30mins. This movie had horrible acting and plot was a joke. The first movie was a fun watch but this? Come on great actors but just a bad movie. DC is not consistent!
164," Singing ""Imagine"" was more bearable than this.
","No, seriously, Gal Gadot's disaster singing ""Imagine"" by the Beatles during lockdown was easier to watch. I havn't seen more pathetic writing and directing in movies since Hallmark. And somebody gave this team money for a new Cleoptra movie?"
165," Good God, what a terrible movie.
","I got about half way though this movie when I had the overwhelming urge to turn it off. My wife (who despises superhero movies) said, ""no, you need to finish the move so you'll never be tempted to watch it again."" She was right. Never again."
166," The only ""wonder"" here is will you be able to survive the 2.5hrs of utter implausibility?
","Here's an idea for a movie, give a character a magic lasso, that can do pretty well anything, dump them in a few action scenes (but nothing too expensive on the CGI bill if you know what I mean) and then sit back and watch your audience eat up all of that utter implausibility. Here's a couple of examples of what I mean.Why not use your magic lasso to grab onto planes in flight in order to speed your journey along. Disregarding the the fact that you'd need a really, really long lasso to start with, I do however struggle to accept that lassoing a commercial airliner travelling at probably in excess of 700kts will result in a positive experience for either the plane or the one lassoing it.Not enough for you? OK, sticking with the aeronautic theme, why not steal a museum-piece fighter jet from Washington and fly it to Egypt. So here's the thing, even if it was fully loaded with fuel, I mean, isn't that what they do with all museum aircraft, have them fully tanked just in case they need to take one out for a spin? The plane would need to be refueled in flight probably a dozen times to make that distance. Again, let's give the writer's a pass for this hugely implausible solution to their travel problem just don't get me started on how they managed to navigate the distance or understood the technology needed in order to fly the plane.Just like the Ponzi scheme mentioned in the film, the plot here is so stacked on ridiculousness that the only thing that holds it all together is the charisma of Gal Gadot. Yes, she holds it together pretty well but I swear there are a couple of scenes in there where you can see even her wondering what the hell she's doing. Hence why she's called Wonder Woman."
167," How to end a superhero's career:
","Hire Jenkins. She single-handedly wrote and directed the worst superhero film in the history of super hero films, and there's no close second. That was the longest waste of time watching the sappiest superhero movie.It was infantile, ridiculous, and riddled with plot and technical issues. Long, lame dragged out and unnecessary scenes. The dialogue was horrendous. I get that she's a newb writer, but having two other seasoned writers - Geoff Johns and Dave Callaham, there is no excuse for this horrible story. A 5th grader could've written this better.As an experienced director, she also failed miserably in her direction of the entire 151 minute runtime. Even the great Hans Zimmer's score was too loud, constant and overbearing. Who green-lit this poor excuse of a superhero movie?Linda Carter must've cringed cashing her cameo paycheck. It's a very generous 3/10 from me, all going to the poor crew that at least came up with some decent S/VFX."
168," Why Do I Have a Bad Taste in My Mouth?
",Its like you expect to have an intense espresso coffee but what was served is a light earl grey tea.
169," Absolutely horrible!!!!!!!!!!!!!!!!!!!!!!
",This has to be the worst movie that I have seen this year! The plot of the movie is ridiculous and the acting was way over the top. Pedro Pascal's acting was the epitome of childish and amateur hour quality.
170," Don't waste your time with this Wasted WW
","The writer needs to retire. Another writer for the next film would be great for fans. Zack Snyder wrote the first film. Patty Jenkins directed the 02 films, but unfortunately Patty Jenkins wrote the script for the second. You can even leave her as a director on the third. But don't let her write any lines."
171," Who knows letting the director taking over storytelling and screenplay can turn a good series into total disasters
","The original WW was a good superhero movie, but this one is 99% garbage. Trying to understand what foundamental change could have caused such gold to trash change, I easily spotted that the director is also story writer for WW84. Everything makes sense to me now. Being so self-absorbed and firing the screenplay writer indeed shows whose work was the key to the success of the original WW, and this piece of trash WW84."
172," Waste of time
","Very poor quality movie. I only like first 10 minutes of this. But after that it was a trash. Acting was terrible. Specially Gal gadot's acting was very poor. I don't know why the DC making this kind of poor quality movies.
Time to bring back that Dark tone to DC once again."
173," So disappointing!!
","Wow! This movie is horrendous. I loved the first movie, so was excited to see this one. But what a complete waste of time. Still watching it, but unlikely to make it to the end!"
174," Aberration
","Misleading plot, horrible screenplay, full of misandry. Ms Jenkings snafued the franchise."
175," LOL They Hired Jenkins To Further Destroy Star Wars
",This Was A Bad Movie I Didn't Like It At All! Very Boring The Acting Was Awful
176," Cast not engaging
","Cast were not engaging, weak actors. I am sure with a few major changes in Cast this can be a sustainable franchise, otherwise in my opinion it will no go anywhere."
177," Chernobyl Dumpster Fire
",Painful. Can't think of a worse hero film. Batman and Robin? Maybe????? It's close. Way too close. How can it be that close?!
178," One word, Rubbish. Big NO
","Really disappointing. All hype, zero content. Don't waste your time our this"
179," DC Let us down again
","After Wonder Woman and Aqua Man, I thought DC comics finally turned the corner with getting movies made that we're good and fun to watch. This neither was fun to watch or had a good plot. I feel horrible for Gal Gadot, and every other actor/actress in this movie. The first Wonder Woman movie is one of my favorite all-time superhero movies. It had great action and a great story. I don't know what they were thinking when writing this. It is just plain bad. But I guess that fits with 2020 in general. Too bad, for the Wonder Woman franchise."
180," With all the money in the world and script writers at their disposal and they create this boring mess?
","I would fire everyone except the CGI crew. Good job there.
Just a 2.5 hour made for Saturday morning cartoon that kids would turn away from in 5 minutes to play with some random toy - or take a nap.
Script is just terrible. Where are the creative talents? This is basically 'nothing' with lipstick.
Please do not waste your time, go watch the grass grow, much more rewarding."
181," DC sinks to a new low!
","WW84 is a massive misfire. This is supposed to be a movie about a powerful female superhero but the turgid screenplay just has her pining for her dead boyfriend and rescuing kids. Wow, I guess this really is 1984! Girl power! It doesn't make sense that she keeps her identity a secret yet she spends a good amount of time rescuing kids in public, in her WW outfit, in full view of large crowds. Also, wouldn't her Wonder Woman have come in handy at the end? She could have gone on live tv and told the world to take back their wish. Also, why didn't anyone wish for the nuclear missiles to disappear??? Skip this dreck. Here's hoping Patty Jenkins is replaced for the third WW! 🤞🏻"
182," Perfect way to end 2020
",The title and the rating says it all.. this is honestly the worst dc movie ever made period.
183," Mando.... why did you do it?
","Seriously, baby Yoda needs to force choke Mando for playing that role. Just no. I loved the first WW, and immediately watched WW84. Im glad I didn't have to pay for it. The first 20 minutes were great! Then it turned into a Lifetime Original Holiday Special. I have an abnormally high tolerance for cheesy movies. I love good stories and I can handle a bad movie if it spins an entertaining yarn. WW84 feels like it was written in 1984. Every thing was top notch, but the story just fell on its face over and over like a YouTube Epic Fail video. The actors did a great job, and they are all fantastic in their professions, but next time, hire writers who actually have experience telling a good story. Try giving Brandon Sanderson or Patrick Rothfuss a call and ask for pointers."
184," Who made this?
","This film is awful. I can't understand this plot, it's incredibly boring for a superhero movie.@, the costumes are just eh, and the CGI and acting in the movie SEEM like something out of an 80s B-movie.I just really want to know: did they stop making it halfway through? Because it definitely feels like it."
185," So awful that I took the time to write a review!
","The new Wonder Woman movie is SO AWFUL that I actually thought the first part of the movie (in the Mall) was just being a 'spoof' of Wonder Woman, which they were showing before the real movie kicked in - like some kind of silly intro... but the spoof never ended.... IT NEVER ENDED!!"
186," Time to shelve this concept.
","One of the most overrated actors of our generation. She doesn't deserve any of the fame she has.
I first saw her in that Fast and Furious movie and I thought that's the last we'll see of her because Gina Carrano was way way better.
Needless to say, she seems to have some backing in the industry that's why she's survived so long. I guess this proves talent matters.
Oh and thanks for destroying Imagine for all of us. I imagine this is the last we've seen of you."
187," the worst nonsense ever
",DC is going down and gal gadot need to find another job and do yourself a favor and please don't waste your time on this movie this movie makes Captain America movie worthy of an oscar
188," Yup.... 2020 in one movie
",Whom ever scores this over 1.... needs to really take a looonnnnngggggg look in the mirror.... absolutely horrendous... was hoping DC comics could redeem themselves after their last few movies.... but alas....
189," Anyone gives this movie above 5 needs to get his head tested .
","All this critical acclaim and the reviews for this film are so baffling .What's wrong with you guys? The first WW was good ( not great ) . It deserves a solid 7/10 but this one is by far one of the worst superhero movies i have ever seen .* Atrocious Screenplay .
* Lame jokes .
* Cheesy dialogues .
* Slow Pacing .
* Poor CGI ( Especially the scene when WW saved the 2 girls from the tank was really hard to watch ) .
* Poor Action Sequences ( The fight between Cheetah and WW was ridiculous )
* Cartoonish Villains .
and not to mention the final scene between WW and Maxwell Lord which was really cringe-worthy .the movie looks like the old Superman movies but with a big budget .Sorry but even if you brought an A-List actors . They wouldn't save this mess . Save your precious time and watch the previous WW or anything else .An extra point for the genius Hans Zimmer ."
190," What a joke!
","This is really bad, even worse than Netflix bad. Too much for a kid and too little for an adult. I guess it's best for 6-10 years old. The script is ridiculous. The green screen scenes are the most primitive I've seen in a long time. The directing and editing should be done by a student. CGIs are simply absurd. Even the stunt scenes are so amateurish that I had to laugh in almost all swinging scenes. That's a wasted 150 minutes of my life."
191," Cancel everyone involved in this
","The 1 star is because there is no 0. It's not the worst DC superhero movie...it is the worst movie ever made in the history of cinema.The small success of the first movie obviously has gotten into the heads of the director and the star/producer. But this garbage only revealed their lack of talent.
Cancel Patty Jenkins and Gal Gadot for destroying Wonder Woman's name and legacy. Reboot and recast the franchise . . . Wonder Woman is supposed to be forever young. Gadot is aging badly. Get a younger and better actress!"
192," $200 Million budget and they release this HORRENDOUS GARBAGE!!!!
","First of all, I enjoyed the first Wonder Woman and after watching the trailer for WW84, I was really excited about this movie!
OMG what did I just watch!! This has to be one of the worst DC movies ever released, no joke! All the bad reviews are correct. I'm not going to tell people not to watch it because they will anyway but please do not pay to watch it! Watch it on a free streamed platform instead.
Also I'm not going to put any spoilers in this review, not that I would be spoiling anything! but after watching 2.5 hours of this complete mess, I just had to write to say how Patty Jenkins has destroyed the WW franchise! I couldn't understand how this movie turned out so bad as she directed the first movie but later read that she also wrote the script for this movie and this is where the problem is! Gal Gadot is a great wonder woman but unfortunately she had nothing to work with here, Kristen Wiig and Pedro Pascal were villains from the Batman and Robin era movies, I could not take them seriously and they came across as weak! Not that there was much action in the movie, just sentimental, over emotional rubbish messages throughout.
I have no idea how this script got past into production, DC must think their fans are stupid and they can release any old rubbish and people will go to watch.
And to all the people rating this as one of the best movies they've seen, shame on you! You obviously have some sort of financial incentive to do with DC, I've read reviews from top reviewer's giving this a 10 which is completely laughable! and they're obviously on the DC payroll.
I want to say that Patty Jenkins you suck! Filling this movie with messages that all men are evil with the exception of Chris Pine, who should never have been in the movie anyway! You should be sued for producing this horrendous garbage!
To the powers who control DC, please do not put this mad woman in charge of WW3 or any other big DC blockbuster!"
193," Pretty much everything you hate about Hollywood
","From in your face political messages, to bad writing, to poorly edited plots, this movie is as low as it gets for the bumbling fools running Hollywood now. Congrats you successfully created the worst marvel film of the decade."
194," Awful
",Just bad......... Please do not make anymore Wonder Woman films
195," A bit suggestive and superficial, but definitely fun.
","WW84 delivers entertainment. This time the story is set in 1984, where Wonder Woman tries to save the world once again from an unlikely enemy while she still seems to be thinking about Chris Pine. Yes, its a more emotional approach to a superhero and yes its more focused to a woman's perspective but I liked it for what it is. Runtime stands at 2,5h which might be a bit long but the pace of the film is good, so it does not get boring. The visuals and FX are pretty good throughout the movie and the action scenes are well crafted. The cast is excellent-Pedro Pascal is a highlight- and Gal Gadot is stunning once again. Kirsten Wiig is also a great addition to the film but the development of her character could have been more in depth so we can see her transformation being more justified. On the contrary, the character of Pedro Pascal is well developed and layered and I was impressed by the tension that he adds in the entire film. I was happy to see him switching between drama and comedy and many points go to him for keeping the film's pace interesting.
Style focus is excellent (80s extravaganza) and the overall meaning of the movie is somwehat positive. 8/10 very entertaining film."
196," More feminist garbage
","It's pretty much typical Hollywood, you know what you get. The usual inversion of reality, women acting like men, people of color are magic, white men are evil. Gaudy, ridiculous, empty soul poison."
197," Gal Gadot
","That's all there is in this movie. Gal Gadot. That's it. Idiotic plot, bad acting, bad action, in short everything.
There's Gal, though."
198," 10% Superhero movie, 90% Romance Drama.
","If you like to watch slight better version of Batman vs Superman, then you can watch this. Otherwise, don't bother."
199," Loved the first one, hated this one.
","I absolutely adored the first Wonder Woman film so I had good hopes for this movie, boy was I wrong. Cheetah is the worst villain of the DCEU, yes even worse than Enchantress from Suicide Squad. As for the plot, its good for a while but goes downhill fast, overall a really boring movie.The only reason I'm giving this a 3 instead of a 1 star is because I still loved Gal as Diana but good lord everything else about this movie was a disappointment."
200," Awful
","This film has to be the worst film I have ever watched and I've seen Green Lantern. It's a soppy romance with a pathetic storyline. Chris Pine acts like a lovelorn teenager and only hinders Gal Gadot, don't these people view their films before release. This ruined my Christmas day viewing. I am not knocking the excellent Gal Gadot and Kristen Wiig, they can only work with the script given to them, both actors gave excellent performances with a script written by children. The best part was the opening sequence with young Diana, love Lilly Aspell's performance. Don't waste your time with this."
201," No ratings over 6 are real. Impossible.
","Pretty much everything about this movie is cringe. The Chris Pine's cashed in acting performance. The Donald Trump transformed wishing rock villian (yes, exactly). The uselessness of Cheetah. The Ronald Reagan impersonator. The lack of actual Wonder Woman scenes. The terrible script. The cheesy cgi. The reversal of everything that Donald wrought. Honestly, I can't think of what the positives are in this. The 9 and 10 rating reviews either didn't actually see the film or they're on drugs. There's no other explanation. I wish this movie sent into the dustbin of forget. I won't be rescinding."
202," Boring...
",Just can't feel any emotions what they were trying to show. Action sequences are not eye catching. I just don't understand why the producers of wonder woman 1984 made this film...really disappointed.
203," Way too cheesy and poorly written
",Critics must get paid off for these glowing reviews because this movie sent all the wrong messages. Where did the classy and empowered Wonder Woman go? So many plot holes and lazy writing. I hate how the studios have to ruin amazing stories.
204," Not a smart plot
","It's a simple plot about a stone that can grant your wish.. Then one guy, Max took it too far and asks for too much.. The wishes become more and more silly.. First he asked to be the stone itself then he asked for oil in his acres of land.. then he went all the way to Egypt to see the ruler there just to get more oil.. Then suddenly he wants to be more powerful than the president and then he wants to absorb health and energy from everyone...Lots of silly things in between like WW suddenly can make a plane become invisible.. She only succeed to do so with a mug before.. And just for a short time..and why max didn't ask for a better health earlier.. And why Barbara turned into a silly not so great cheetah like creature when she wishes to be number 1 and powerful?So in the end Max did not need to physically touch everyone but the signal broadcast is enough for the wishes to work? How he is so sure about that when the writings on the stone stated you have to touch it to make your wishes come true.. In all the movie becomes too messy and dragged towards the end..Gal Gadot is great in this movie but it is not enough to save the silly messy plot"
205," Really dumb story...
","I am shocked how well received this movie was on IMDB and RT. Wonder Woman was a well made, well written and well acted movie, but WW84 is really dumb. It would be fine if it is ""entertaining mindless fun"" type of dumb, but it is the ""I don't care what happens on screen anymore"" type of dumb.Dialogue made me cringe many times, many of the character arcs, connections and emotions are not believable. Everything felt forced and fake, where the characters uttered implausible lines only because they are on the script. The actors gave their best to made the clunky story work. It feels like the director was more keen to create an expensive spectacle this time, instead of tell a good story about the character."
206," All Around Terrible
","Starting with terrible choice in villains, followed by terrible casting and ending with a non sensical plot resulted in a dreadful movie. Starting with a flashback about Diana cheating and not being ready to win which had zero relevance to the rest of the plot, movie turns into a whiny Diana for 3/4 of the movie. Some plot points make no sense (why was Steve in another persons body and not just a reincarnated version of himself) and Kristen Wigg is more suited as a comedian than a supposed menacing villain. The ending makes no sense with Diana communicating to the world somehow. Would not recommend this movie to anybody."
207," If Lifetime made a Hero Movie
","This was awful! Sappy, and didnt make any sense. I'm so sick of the ""I'm nothing without a man"" story line. Dont spend money to see it."
208," Just When You Think It's Bad... It Gets Worse
","Let me start by saying that I love long movies. There's more time for character development, more time for subplots to emerge, and more time to ratchet up the tension. Sadly, WW84 uses its bloated 2.5 hour runtime to achieve none of these things.WW84 is a textbook example of everything wrong with DC's post Dark Knight Trilogy attempts to make a halfway decent superhero movie. Remember what made the Dark Knight trilogy good? Likeable heroes and villains who were well-developed, had real human motivations, and you could understand why they were doing what they were doing. Heroes are more than just a vehicle for the writers to word-vomit hours of trope-infested dialogue about ""truth"" and ""greed"" and ""humanity"" that somehow made it into the final script. And more importantly, villains should be human (not inanimate objects like stones...)And can someone tell me, why is it that these nitwits can't write a script without escalating the stakes to world-ending, cringe-inducing clichés like FULL SCALE NUCLEAR WAR?! It's ridiculous and laughable. Zero tension because we simply don't care.After an enjoyable first 15 minutes, WW84 was a complete disappointment. It will be remembered as yet another DC hatchet-job that will... somehow... still manage to turn a profit because 14 year olds (and their grown-up intellectual peers) will find anything with explosions in it entertaining."
